time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
33.6499 6 1 60000 -15176 249
33.6499 6 2 60000 59986 200
33.6499 6 3 60000 59974 307
33.6499 6 4 60000 60010 110
33.6499 7 0 60000 60010 73
33.6499 7 1 60000 59998 213
33.6499 7 2 60000 59962 311
33.6499 7 3 60000 59992 160
33.6499 7 4 60000 59998 287
33.6499 8 0 60000 59992 181
33.6499 8 1 60000 -14726 259
33.6499 8 2 60000 60004 275
33.6499 8 3 60000 60022 307
33.6499 8 4 60000 60004 152
33.6499 9 0 60000 59968 303
33.6499 9 1 60000 60004 192
33.6499 9 2 60000 59974 310
33.6499 9 3 60000 59986 223
33.6499 9 4 60000 60022 252
33.6659 0 0 60000 60010 114
33.6659 0 1 60000 -10832 304
33.6659 0 2 60000 60004 263
33.6659 0 3 60000 59986 301
33.6659 0 4 60000 60004 244
33.6659 1 0 60000 59986 364
33.6659 1 1 60000 60010 295
33.6659 1 2 60000 59980 251
33.6659 1 3 60000 59992 276
33.6659 1 4 60000 59980 302
33.6659 2 0 60000 60004 363
33.6659 2 1 60000 -14030 238
33.6659 2 2 60000 60006 190
33.6659 2 3 60000 59986 338
33.6659 2 4 60000 59992 274
33.6659 3 0 60000 59986 147
33.6659 3 1 60000 60010 199
33.6659 3 2 60000 59986 317
33.6659 3 3 60000 60004 304
33.6659 3 4 60000 59980 355
33.6659 4 0 60000 60004 225
33.6659 4 1 60000 -10046 286
33.6659 4 2 65200 67948 39
33.6659 4 3 60000 59980 412
33.6659 4 4 60000 59992 29
33.6659 5 0 60000 59986 343
33.6659 5 1 60000 60004 188
33.6659 5 2 60000 59980 359
33.6659 5 3 60000 59986 209
33.6659 5 4 60000 59986 336
33.6659 6 0 60000 61588 566
33.6659 6 1 60000 -15176 249
33.6659 6 2 60000 59980 192
33.6659 6 3 60000 59974 308
33.6659 6 4 60000 60010 121
33.6659 7 0 60000 60010 64
33.6659 7 1 60000 59992 214
33.6659 7 2 60000 59968 311
33.6659 7 3 60000 59992 158
33.6659 7 4 60000 60004 291
33.6659 8 0 60000 59986 184
33.6659 8 1 60000 -14726 259
33.6659 8 2 60000 60004 273
33.6659 8 3 60000 60022 304
33.6659 8 4 60000 60010 153
33.6659 9 0 60000 59962 301
33.6659 9 1 60000 60004 192
33.6659 9 2 60000 59968 309
33.6659 9 3 60000 59992 224
33.6659 9 4 60000 60016 245
33.6829 0 0 60000 60010 135
33.6829 0 1 60000 -10832 304
33.6829 0 2 60000 60010 264
33.6829 0 3 60000 59986 298
33.6829 0 4 60000 60010 242
33.6829 1 0 60000 59986 362
33.6829 1 1 60000 60004 295
33.6829 1 2 60000 59986 254
33.6829 1 3 60000 59992 275
33.6829 1 4 60000 59986 304
33.6829 2 0 60000 60004 361
33.6829 2 1 60000 -14030 238
33.6829 2 2 60000 60006 192
33.6829 2 3 60000 59980 337
33.6829 2 4 60000 59992 275
33.6829 3 0 60000 59986 143
33.6829 3 1 60000 60010 202
33.6829 3 2 60000 59980 316
33.6829 3 3 60000 60004 297
33.6829 3 4 60000 59986 354
33.6829 4 0 60000 59998 226
33.6829 4 1 60000 -10046 286
33.6829 4 2 64600 67636 39
33.6829 4 3 60000 59986 415
33.6829 4 4 60000 59992 39
33.6829 5 0 60000 59986 340
33.6829 5 1 60000 60010 191
33.6829 5 2 60000 59986 361
33.6829 5 3 60000 59986 220
33.6829 5 4 60000 59986 338
33.6829 6 0 60000 65494 540
33.6829 6 1 60000 -15176 249
33.6829 6 2 60000 59986 193
33.6829 6 3 60000 59968 306
33.6829 6 4 60000 60010 118
33.6829 7 0 60000 60010 60
33.6829 7 1 60000 59998 218
33.6829 7 2 60000 59968 312
33.6829 7 3 60000 59992 160
33.6829 7 4 60000 60004 293
33.6829 8 0 60000 59992 178
33.6829 8 1 60000 -14726 259
33.6829 8 2 60000 60010 280
33.6829 8 3 60000 60022 305
33.6829 8 4 60000 60010 154
33.6829 9 0 60000 59968 299
33.6829 9 1 60000 60004 191
33.6829 9 2 60000 59974 309
33.6829 9 3 60000 59992 225
33.6829 9 4 60000 60022 249
33.6989 0 0 60000 60010 130
33.6989 0 1 60000 -10832 304
33.6989 0 2 60000 60004 258
33.6989 0 3 60000 59986 304
33.6989 0 4 60000 60004 247
33.6989 1 0 60000 59986 363
33.6989 1 1 60000 60004 297
33.6989 1 2 60000 59980 256
33.6989 1 3 60000 59992 276
33.6989 1 4 60000 59980 300
33.6989 2 0 60000 60004 361
33.6989 2 1 60000 -14030 238
33.6989 2 2 60000 60006 190
33.6989 2 3 60000 59986 337
33.6989 2 4 60000 59986 275
33.6989 3 0 60000 59986 145
33.6989 3 1 60000 60010 201
33.6989 3 2 60000 59986 316
33.6989 3 3 60000 60010 302
33.6989 3 4 60000 59986 358
33.6989 4 0 60000 60004 225
33.6989 4 1 60000 -10046 286
33.6989 4 2 64000 66184 36
33.6989 4 3 60000 59980 414
33.6989 4 4 60000 59992 18
33.6989 5 0 60000 59980 339
33.6989 5 1 60000 60004 192
33.6989 5 2 60000 59986 360
33.6989 5 3 60000 59992 209
33.6989 5 4 60000 59986 341
33.6989 6 0 60000 52654 594
33.6989 6 1 60000 -15176 249
33.6989 6 2 60000 59980 193
33.6989 6 3 60000 59974 307
33.6989 6 4 60000 60010 116
33.6989 7 0 60000 60016 64
33.6989 7 1 60000 59998 212
33.6989 7 2 60000 59968 311
33.6989 7 3 60000 59992 151
33.6989 7 4 60000 60004 290
33.6989 8 0 60000 59986 179
33.6989 8 1 60000 -14726 259
33.6989 8 2 60000 60010 272
33.6989 8 3 60000 60016 304
33.6989 8 4 60000 60004 153
33.6989 9 0 60000 59962 303
33.6989 9 1 60000 60004 191
33.6989 9 2 60000 59974 309
33.6989 9 3 60000 59992 222
33.6989 9 4 60000 60016 253
33.7159 0 0 60000 60004 121
33.7159 0 1 60000 -10832 304
33.7159 0 2 60000 60004 259
33.7159 0 3 60000 59986 306
33.7159 0 4 60000 60010 246
33.7159 1 0 60000 59980 366
33.7159 1 1 60000 60010 297
33.7159 1 2 60000 59986 254
33.7159 1 3 60000 59992 276
33.7159 1 4 60000 59986 301
33.7159 2 0 60000 60010 363
33.7159 2 1 60000 -14030 238
33.7159 2 2 60000 60006 196
33.7159 2 3 60000 59986 336
33.7159 2 4 60000 59992 277
33.7159 3 0 60000 59986 138
33.7159 3 1 60000 60010 194
33.7159 3 2 60000 59980 315
33.7159 3 3 60000 60004 309
33.7159 3 4 60000 59986 357
33.7159 4 0 60000 60010 226
33.7159 4 1 60000 -10046 286
33.7159 4 2 63400 65254 30
33.7159 4 3 60000 59986 414
33.7159 4 4 60000 59992 37
33.7159 5 0 60000 59986 340
33.7159 5 1 60000 60004 188
33.7159 5 2 60000 59986 362
33.7159 5 3 60000 59992 209
33.7159 5 4 60000 59986 340
33.7159 6 0 60000 55600 690
33.7159 6 1 60000 -15176 249
33.7159 6 2 60000 59986 193
33.7159 6 3 60000 59974 308
33.7159 6 4 60000 60004 119
33.7159 7 0 60000 60010 70
33.7159 7 1 60000 59998 204
33.7159 7 2 60000 59962 311
33.7159 7 3 60000 59992 159
33.7159 7 4 60000 59998 293
33.7159 8 0 60000 59986 180
33.7159 8 1 60000 -14726 259
33.7159 8 2 60000 60010 268
33.7159 8 3 60000 60022 306
33.7159 8 4 60000 60016 153
33.7159 9 0 60000 59968 304
33.7159 9 1 60000 60010 194
33.7159 9 2 60000 59974 309
33.7159 9 3 60000 59986 225
33.7159 9 4 60000 60022 251
33.7329 0 0 60000 60004 126
33.7329 0 1 60000 -10832 304
33.7329 0 2 60000 60004 262
33.7329 0 3 60000 59986 306
33.7329 0 4 60000 60004 242
33.7329 1 0 60000 59980 366
33.7329 1 1 60000 60004 296
33.7329 1 2 60000 59986 256
33.7329 1 3 60000 59992 276
33.7329 1 4 60000 59986 304
33.7329 2 0 60000 60004 361
33.7329 2 1 60000 -14030 238
33.7329 2 2 60000 60012 193
33.7329 2 3 60000 59986 336
33.7329 2 4 60000 59992 276
33.7329 3 0 60000 59986 138
33.7329 3 1 60000 60010 193
33.7329 3 2 60000 59986 316
33.7329 3 3 60000 60010 311
33.7329 3 4 60000 59986 356
33.7329 4 0 60000 59998 228
33.7329 4 1 60000 -10046 286
33.7329 4 2 62800 64996 26
33.7329 4 3 60000 59986 413
33.7329 4 4 60000 59992 33
33.7329 5 0 60000 59986 340
33.7329 5 1 60000 60004 192
33.7329 5 2 60000 59986 363
33.7329 5 3 60000 59992 214
33.7329 5 4 60000 59980 339
33.7329 6 0 60000 63046 510
33.7329 6 1 60000 -15176 249
33.7329 6 2 60000 59986 192
33.7329 6 3 60000 59974 308
33.7329 6 4 60000 60004 116
33.7329 7 0 60000 60010 70
33.7329 7 1 60000 59992 214
33.7329 7 2 60000 59968 311
33.7329 7 3 60000 59992 163
33.7329 7 4 60000 60004 288
33.7329 8 0 60000 59986 178
33.7329 8 1 60000 -14726 259
33.7329 8 2 60000 60004 269
33.7329 8 3 60000 60016 308
33.7329 8 4 60000 60004 151
33.7329 9 0 60000 59968 304
33.7329 9 1 60000 60010 193
33.7329 9 2 60000 59974 309
33.7329 9 3 60000 59998 221
33.7329 9 4 60000 60022 246
33.7479 0 0 60000 60004 126
33.7479 0 1 60000 -10832 304
33.7479 0 2 60000 60004 262
33.7479 0 3 60000 59986 306
33.7479 0 4 60000 60004 242
33.7479 1 0 60000 59980 366
33.7479 1 1 60000 60004 296
33.7479 1 2 60000 59986 256
33.7479 1 3 60000 59992 276
33.7479 1 4 60000 59986 304
33.7479 2 0 60000 60004 361
33.7479 2 1 60000 -14030 238
33.7479 2 2 60000 60012 193
33.7479 2 3 60000 59986 336
33.7479 2 4 60000 59992 276
33.7479 3 0 60000 59986 138
33.7479 3 1 60000 60010 193
33.7479 3 2 60000 59986 316
33.7479 3 3 60000 60010 311
33.7479 3 4 60000 59986 356
33.7479 4 0 60000 59998 228
33.7479 4 1 60000 -10046 286
33.7479 4 2 62200 64996 26
33.7479 4 3 60000 59986 413
33.7479 4 4 60000 59992 33
33.7479 5 0 60000 59986 340
33.7479 5 1 60000 60004 192
33.7479 5 2 60000 59986 363
33.7479 5 3 60000 59992 214
33.7479 5 4 60000 59980 339
33.7479 6 0 60000 63046 510
33.7479 6 1 60000 -15176 249
33.7479 6 2 60000 59986 192
33.7479 6 3 60000 59974 308
33.7479 6 4 60000 60004 116
33.7479 7 0 60000 60010 70
33.7479 7 1 60000 59992 214
33.7479 7 2 60000 59968 311
33.7479 7 3 60000 59992 163
33.7479 7 4 60000 60004 288
33.7479 8 0 60000 59986 178
33.7479 8 1 60000 -14726 259
33.7479 8 2 60000 60004 269
33.7479 8 3 60000 60016 308
33.7479 8 4 60000 60004 151
33.7479 9 0 60000 59968 304
33.7479 9 1 60000 60010 193
33.7479 9 2 60000 59974 309
33.7479 9 3 60000 59998 221
33.7479 9 4 60000 60022 246
33.7649 0 0 60000 60010 145
33.7649 0 1 60000 -10832 304
33.7649 0 2 60000 60010 261
33.7649 0 3 60000 59986 306
33.7649 0 4 60000 60010 242
33.7649 1 0 60000 59980 362
33.7649 1 1 60000 60004 297
33.7649 1 2 60000 59986 257
33.7649 1 3 60000 59986 274
33.7649 1 4 60000 59986 301
33.7649 2 0 60000 60004 360
33.7649 2 1 60000 -14030 238
33.7649 2 2 60000 60006 188
33.7649 2 3 60000 59986 337
33.7649 2 4 60000 59992 276
33.7649 3 0 60000 59986 140
33.7649 3 1 60000 60010 198
33.7649 3 2 60000 59986 316
33.7649 3 3 60000 60010 309
33.7649 3 4 60000 59986 356
33.7649 4 0 60000 60010 228
33.7649 4 1 60000 -10046 286
33.7649 4 2 61600 64786 36
33.7649 4 3 60000 59986 412
33.7649 4 4 60000 59992 36
33.7649 5 0 60000 59986 338
33.7649 5 1 60000 60010 188
33.7649 5 2 60000 59986 362
33.7649 5 3 60000 59992 210
33.7649 5 4 60000 59986 340
33.7649 6 0 60000 64612 567
33.7649 6 1 60000 -15176 249
33.7649 6 2 60000 59986 193
33.7649 6 3 60000 59974 308
33.7649 6 4 60000 60004 122
33.7649 7 0 60000 60016 70
33.7649 7 1 60000 59998 212
33.7649 7 2 60000 59962 311
33.7649 7 3 60000 59992 157
33.7649 7 4 60000 60004 291
33.7649 8 0 60000 59986 180
33.7649 8 1 60000 -14726 259
33.7649 8 2 60000 60010 266
33.7649 8 3 60000 60016 308
33.7649 8 4 60000 60010 152
33.7649 9 0 60000 59962 305
33.7649 9 1 60000 60010 191
33.7649 9 2 60000 59974 308
33.7649 9 3 60000 59986 223
33.7649 9 4 60000 60022 245
33.7819 0 0 60000 60010 138
33.7819 0 1 60000 -10832 304
33.7819 0 2 60000 60004 260
33.7819 0 3 60000 59986 304
33.7819 0 4 60000 59998 240
33.7819 1 0 60000 59986 361
33.7819 1 1 60000 60004 297
33.7819 1 2 60000 59980 257
33.7819 1 3 60000 59992 276
33.7819 1 4 60000 59986 297
33.7819 2 0 60000 60010 362
33.7819 2 1 60000 -14030 238
33.7819 2 2 60000 60006 194
33.7819 2 3 60000 59986 338
33.7819 2 4 60000 59992 276
33.7819 3 0 60000 59986 140
33.7819 3 1 60000 60010 201
33.7819 3 2 60000 59986 316
33.7819 3 3 60000 60010 306
33.7819 3 4 60000 59986 353
33.7819 4 0 60000 60004 228
33.7819 4 1 60000 -10046 286
33.7819 4 2 61000 64102 56
33.7819 4 3 60000 59980 410
33.7819 4 4 60000 59992 36
33.7819 5 0 60000 59986 337
33.7819 5 1 60000 60004 189
33.7819 5 2 60000 59986 362
33.7819 5 3 60000 59992 208
33.7819 5 4 60000 59986 340
33.7819 6 0 60000 56716 438
33.7819 6 1 60000 -15176 249
33.7819 6 2 60000 59986 191
33.7819 6 3 60000 59974 308
33.7819 6 4 60000 60004 123
33.7819 7 0 60000 60016 65
33.7819 7 1 60000 59998 219
33.7819 7 2 60000 59968 310
33.7819 7 3 60000 59992 158
33.7819 7 4 60000 60004 288
33.7819 8 0 60000 59986 174
33.7819 8 1 60000 -14726 259
33.7819 8 2 60000 60010 263
33.7819 8 3 60000 60010 307
33.7819 8 4 60000 59998 150
33.7819 9 0 60000 59968 306
33.7819 9 1 60000 60004 193
33.7819 9 2 60000 59974 307
33.7819 9 3 60000 59992 230
33.7819 9 4 60000 60022 257
33.7989 0 0 60000 60004 130
33.7989 0 1 60000 -10832 304
33.7989 0 2 60000 60010 262
33.7989 0 3 60000 59980 305
33.7989 0 4 60000 60004 238
33.7989 1 0 60000 59986 361
33.7989 1 1 60000 60010 297
33.7989 1 2 60000 59986 262
33.7989 1 3 60000 59992 275
33.7989 1 4 60000 59980 298
33.7989 2 0 60000 60004 362
33.7989 2 1 60000 -14030 238
33.7989 2 2 60000 60000 198
33.7989 2 3 60000 59986 340
33.7989 2 4 60000 59992 275
33.7989 3 0 60000 59986 140
33.7989 3 1 60000 60004 202
33.7989 3 2 60000 59986 316
33.7989 3 3 60000 60010 306
33.7989 3 4 60000 59986 355
33.7989 4 0 60000 60004 229
33.7989 4 1 60000 -10046 286
33.7989 4 2 60400 63460 41
33.7989 4 3 60000 59986 412
33.7989 4 4 60000 59998 52
33.7989 5 0 60000 59986 337
33.7989 5 1 60000 60004 182
33.7989 5 2 60000 59980 361
33.7989 5 3 60000 59992 210
33.7989 5 4 60000 59986 340
33.7989 6 0 60000 52786 654
33.7989 6 1 60000 -15176 249
33.7989 6 2 60000 59980 180
33.7989 6 3 60000 59974 307
33.7989 6 4 60000 60010 129
33.7989 7 0 60000 60016 65
33.7989 7 1 60000 59998 222
33.7989 7 2 60000 59968 310
33.7989 7 3 60000 59992 165
33.7989 7 4 60000 60004 297
33.7989 8 0 60000 59992 180
33.7989 8 1 60000 -14726 259
33.7989 8 2 60000 60004 273
33.7989 8 3 60000 60022 305
33.7989 8 4 60000 60010 149
33.7989 9 0 60000 59968 306
33.7989 9 1 60000 60010 190
33.7989 9 2 60000 59974 307
33.7989 9 3 60000 59992 230
33.7989 9 4 60000 60022 252
33.8159 0 0 60000 60004 127
33.8159 0 1 60000 -10832 304
33.8159 0 2 60000 60022 260
33.8159 0 3 60000 59986 304
33.8159 0 4 60000 60010 241
33.8159 1 0 60000 59986 363
33.8159 1 1 60000 60004 296
33.8159 1 2 60000 59986 263
33.8159 1 3 60000 59992 274
33.8159 1 4 60000 59986 295
33.8159 2 0 60000 60010 363
33.8159 2 1 60000 -14030 238
33.8159 2 2 60000 60006 195
33.8159 2 3 60000 59986 339
33.8159 2 4 60000 59992 274
33.8159 3 0 60000 59986 146
33.8159 3 1 60000 60010 197
33.8159 3 2 60000 59986 317
33.8159 3 3 60000 60004 301
33.8159 3 4 60000 59986 357
33.8159 4 0 60000 60010 230
33.8159 4 1 60000 -10046 286
33.8159 4 2 59800 63010 68
33.8159 4 3 60000 59980 414
33.8159 4 4 60000 59986 43
33.8159 5 0 60000 59980 339
33.8159 5 1 60000 60004 194
33.8159 5 2 60000 59986 362
33.8159 5 3 60000 59992 216
33.8159 5 4 60000 59986 341
33.8159 6 0 60000 57472 676
33.8159 6 1 60000 -15176 249
33.8159 6 2 60000 59986 185
33.8159 6 3 60000 59974 306
33.8159 6 4 60000 60004 110
33.8159 7 0 60000 60016 61
33.8159 7 1 60000 59998 213
33.8159 7 2 60000 59968 310
33.8159 7 3 60000 59986 165
33.8159 7 4 60000 60004 297
33.8159 8 0 60000 59986 180
33.8159 8 1 60000 -14726 259
33.8159 8 2 60000 60010 283
33.8159 8 3 60000 60016 303
33.8159 8 4 60000 60004 150
33.8159 9 0 60000 59968 305
33.8159 9 1 60000 60010 199
33.8159 9 2 60000 59974 306
33.8159 9 3 60000 59992 232
33.8159 9 4 60000 60022 259
33.8329 0 0 60000 60004 119
33.8329 0 1 60000 -10832 304
33.8329 0 2 60000 60010 262
33.8329 0 3 60000 59986 304
33.8329 0 4 60000 60004 242
33.8329 1 0 60000 59986 364
33.8329 1 1 60000 60004 296
33.8329 1 2 60000 59986 263
33.8329 1 3 60000 59992 273
33.8329 1 4 60000 59980 301
33.8329 2 0 60000 60016 363
33.8329 2 1 60000 -14030 238
33.8329 2 2 60000 60006 191
33.8329 2 3 60000 59986 338
33.8329 2 4 60000 59992 274
33.8329 3 0 60000 59992 143
33.8329 3 1 60000 59998 201
33.8329 3 2 60000 59980 316
33.8329 3 3 60000 60010 297
33.8329 3 4 60000 59986 357
33.8329 4 0 60000 60004 229
33.8329 4 1 60000 -10046 286
33.8329 4 2 59200 62506 89
33.8329 4 3 60000 59986 412
33.8329 4 4 60000 59998 40
33.8329 5 0 60000 59986 341
33.8329 5 1 60000 60004 191
33.8329 5 2 60000 59980 363
33.8329 5 3 60000 59986 211
33.8329 5 4 60000 59986 341
33.8329 6 0 60000 64564 462
33.8329 6 1 60000 -15176 249
33.8329 6 2 60000 59986 187
33.8329 6 3 60000 59968 305
33.8329 6 4 60000 60004 107
33.8329 7 0 60000 60010 68
33.8329 7 1 60000 59998 220
33.8329 7 2 60000 59968 310
33.8329 7 3 60000 59992 167
33.8329 7 4 60000 60004 292
33.8329 8 0 60000 59986 180
33.8329 8 1 60000 -14726 259
33.8329 8 2 60000 60004 274
33.8329 8 3 60000 60016 304
33.8329 8 4 60000 60004 154
33.8329 9 0 60000 59968 306
33.8329 9 1 60000 60010 193
33.8329 9 2 60000 59974 308
33.8329 9 3 60000 59992 227
33.8329 9 4 60000 60028 260
33.8499 0 0 60000 60010 124
33.8499 0 1 60000 -10832 304
33.8499 0 2 60000 60010 264
33.8499 0 3 60000 59986 302
33.8499 0 4 60000 60004 242
33.8499 1 0 60000 59986 362
33.8499 1 1 60000 60004 299
33.8499 1 2 60000 59986 258
33.8499 1 3 60000 59986 273
33.8499 1 4 60000 59986 300
33.8499 2 0 60000 60004 363
33.8499 2 1 60000 -14030 238
33.8499 2 2 60000 60006 192
33.8499 2 3 60000 59986 336
33.8499 2 4 60000 59992 274
33.8499 3 0 60000 59986 141
33.8499 3 1 60000 60004 198
33.8499 3 2 60000 59986 315
33.8499 3 3 60000 60010 306
33.8499 3 4 60000 59986 355
33.8499 4 0 60000 60010 228
33.8499 4 1 60000 -10046 286
33.8499 4 2 58600 61990 132
33.8499 4 3 60000 59986 412
33.8499 4 4 60000 59992 47
33.8499 5 0 60000 59986 338
33.8499 5 1 60000 60010 190
33.8499 5 2 60000 59986 363
33.8499 5 3 60000 59986 213
33.8499 5 4 60000 59986 342
33.8499 6 0 60000 62710 558
33.8499 6 1 60000 -15176 249
33.8499 6 2 60000 59986 194
33.8499 6 3 60000 59974 308
33.8499 6 4 60000 60004 116
33.8499 7 0 60000 60016 62
33.8499 7 1 60000 59998 221
33.8499 7 2 60000 59968 310
33.8499 7 3 60000 59992 165
33.8499 7 4 60000 59998 287
33.8499 8 0 60000 59986 184
33.8499 8 1 60000 -14726 259
33.8499 8 2 60000 60010 268
33.8499 8 3 60000 60022 307
33.8499 8 4 60000 60010 151
33.8499 9 0 60000 59968 302
33.8499 9 1 60000 60004 190
33.8499 9 2 60000 59974 309
33.8499 9 3 60000 59998 228
33.8499 9 4 60000 60022 244
33.8659 0 0 60000 60010 129
33.8659 0 1 60000 -10832 304
33.8659 0 2 60000 59998 261
33.8659 0 3 60000 59986 303
33.8659 0 4 60000 60004 240
33.8659 1 0 60000 59986 363
33.8659 1 1 60000 60004 299
33.8659 1 2 60000 59986 260
33.8659 1 3 60000 59992 275
33.8659 1 4 60000 59986 303
33.8659 2 0 60000 60010 361
33.8659 2 1 60000 -14030 238
33.8659 2 2 60000 60006 191
33.8659 2 3 60000 59986 338
33.8659 2 4 60000 59986 275
33.8659 3 0 60000 59986 136
33.8659 3 1 60000 60004 199
33.8659 3 2 60000 59986 315
33.8659 3 3 60000 60010 306
33.8659 3 4 60000 59986 354
33.8659 4 0 60000 60010 227
33.8659 4 1 60000 -10046 286
33.8659 4 2 58000 60874 147
33.8659 4 3 60000 59986 413
33.8659 4 4 60000 59998 34
33.8659 5 0 60000 59980 340
33.8659 5 1 60000 60010 177
33.8659 5 2 60000 59986 363
33.8659 5 3 60000 59986 212
33.8659 5 4 60000 59980 342
33.8659 6 0 60000 54130 444
33.8659 6 1 60000 -15176 249
33.8659 6 2 60000 59986 196
33.8659 6 3 60000 59968 307
33.8659 6 4 60000 60004 114
33.8659 7 0 60000 60010 66
33.8659 7 1 60000 59992 213
33.8659 7 2 60000 59968 310
33.8659 7 3 60000 59992 161
33.8659 7 4 60000 59998 289
33.8659 8 0 60000 59992 189
33.8659 8 1 60000 -14726 259
33.8659 8 2 60000 60004 272
33.8659 8 3 60000 60016 305
33.8659 8 4 60000 60004 151
33.8659 9 0 60000 59962 304
33.8659 9 1 60000 60010 188
33.8659 9 2 60000 59974 310
33.8659 9 3 60000 59992 228
33.8659 9 4 60000 60022 252
33.8819 0 0 60000 60004 129
33.8819 0 1 60000 -10832 304
33.8819 0 2 60000 60004 266
33.8819 0 3 60000 59986 300
33.8819 0 4 60000 59998 246
33.8819 1 0 60000 59986 365
33.8819 1 1 60000 60004 297
33.8819 1 2 60000 59986 257
33.8819 1 3 60000 59986 275
33.8819 1 4 60000 59986 309
33.8819 2 0 60000 60004 363
33.8819 2 1 60000 -14030 238
33.8819 2 2 60000 60006 192
33.8819 2 3 60000 59986 337
33.8819 2 4 60000 59992 273
33.8819 3 0 60000 59986 145
33.8819 3 1 60000 60004 182
33.8819 3 2 60000 59986 313
33.8819 3 3 60000 60004 302
33.8819 3 4 60000 59986 355
33.8819 4 0 60000 60010 227
33.8819 4 1 60000 -10046 286
33.8819 4 2 57400 59056 82
33.8819 4 3 60000 59980 415
33.8819 4 4 60000 59992 32
33.8819 5 0 60000 59986 339
33.8819 5 1 60000 60004 184
33.8819 5 2 60000 59986 364
33.8819 5 3 60000 59992 208
33.8819 5 4 60000 59986 341
33.8819 6 0 60000 58804 644
33.8819 6 1 60000 -15176 249
33.8819 6 2 60000 59986 186
33.8819 6 3 60000 59974 307
33.8819 6 4 60000 60010 104
33.8819 7 0 60000 60010 62
33.8819 7 1 60000 59998 215
33.8819 7 2 60000 59962 312
33.8819 7 3 60000 59992 161
33.8819 7 4 60000 60004 281
33.8819 8 0 60000 59992 182
33.8819 8 1 60000 -14726 259
33.8819 8 2 60000 60004 264
33.8819 8 3 60000 60016 307
33.8819 8 4 60000 60004 153
33.8819 9 0 60000 59968 304
33.8819 9 1 60000 60004 190
33.8819 9 2 60000 59974 311
33.8819 9 3 60000 59992 221
33.8819 9 4 60000 60016 252
33.8989 0 0 60000 60004 124
33.8989 0 1 60000 -10832 304
33.8989 0 2 60000 60010 263
33.8989 0 3 60000 59986 300
33.8989 0 4 60000 60004 245
33.8989 1 0 60000 59986 363
33.8989 1 1 60000 60010 297
33.8989 1 2 60000 59986 258
33.8989 1 3 60000 59992 275
33.8989 1 4 60000 59986 304
33.8989 2 0 60000 60004 363
33.8989 2 1 60000 -14030 238
33.8989 2 2 60000 60006 195
33.8989 2 3 60000 59986 336
33.8989 2 4 60000 59992 273
33.8989 3 0 60000 59986 147
33.8989 3 1 60000 59998 181
33.8989 3 2 60000 59980 314
33.8989 3 3 60000 60010 298
33.8989 3 4 60000 59980 355
33.8989 4 0 60000 59998 227
33.8989 4 1 60000 -10046 286
33.8989 4 2 56800 59008 48
33.8989 4 3 60000 59986 415
33.8989 4 4 60000 59992 32
33.8989 5 0 60000 59986 339
33.8989 5 1 60000 60010 187
33.8989 5 2 60000 59980 361
33.8989 5 3 60000 59992 208
33.8989 5 4 60000 59986 340
33.8989 6 0 60000 65674 381
33.8989 6 1 60000 -15176 249
33.8989 6 2 60000 59986 205
33.8989 6 3 60000 59968 307
33.8989 6 4 60000 60004 103
33.8989 7 0 60000 60010 61
33.8989 7 1 60000 59998 224
33.8989 7 2 60000 59968 311
33.8989 7 3 60000 59992 161
33.8989 7 4 60000 60004 284
33.8989 8 0 60000 59992 183
33.8989 8 1 60000 -14726 259
33.8989 8 2 60000 60004 267
33.8989 8 3 60000 60022 307
33.8989 8 4 60000 60010 151
33.8989 9 0 60000 59968 302
33.8989 9 1 60000 60010 192
33.8989 9 2 60000 59974 310
33.8989 9 3 60000 59992 224
33.8989 9 4 60000 60016 247
33.9159 0 0 60000 60004 119
33.9159 0 1 60000 -10832 304
33.9159 0 2 60000 60004 262
33.9159 0 3 60000 59986 299
33.9159 0 4 60000 60010 241
33.9159 1 0 60000 59986 362
33.9159 1 1 60000 60004 296
33.9159 1 2 60000 59980 259
33.9159 1 3 60000 59986 277
33.9159 1 4 60000 59986 305
33.9159 2 0 60000 60010 358
33.9159 2 1 60000 -14030 238
33.9159 2 2 60000 60012 189
33.9159 2 3 60000 59986 335
33.9159 2 4 60000 59992 272
33.9159 3 0 60000 59986 145
33.9159 3 1 60000 60004 188
33.9159 3 2 60000 59986 315
33.9159 3 3 60000 60010 300
33.9159 3 4 60000 59986 357
33.9159 4 0 60000 60004 225
33.9159 4 1 60000 -10046 286
33.9159 4 2 56200 58600 41
33.9159 4 3 60000 59986 413
33.9159 4 4 60000 59992 32
33.9159 5 0 60000 59980 337
33.9159 5 1 60000 60010 186
33.9159 5 2 60000 59980 362
33.9159 5 3 60000 59992 210
33.9159 5 4 60000 59986 338
33.9159 6 0 60000 64552 473
33.9159 6 1 60000 -15176 249
33.9159 6 2 60000 59986 199
33.9159 6 3 60000 59974 307
33.9159 6 4 60000 60004 100
33.9159 7 0 60000 60010 71
33.9159 7 1 60000 59998 230
33.9159 7 2 60000 59968 312
33.9159 7 3 60000 59992 164
33.9159 7 4 60000 60004 289
33.9159 8 0 60000 59992 182
33.9159 8 1 60000 -14726 259
33.9159 8 2 60000 60004 267
33.9159 8 3 60000 60022 308
33.9159 8 4 60000 60004 152
33.9159 9 0 60000 59962 302
33.9159 9 1 60000 60004 185
