time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
36.307 7 4 20000 19978 340
36.307 8 0 20000 20020 223
36.307 8 1 20000 -14726 259
36.307 8 2 20000 20008 250
36.307 8 3 20000 20020 356
36.307 8 4 20000 20008 235
36.307 9 0 20000 20032 349
36.307 9 1 20000 19990 219
36.307 9 2 20000 19978 361
36.307 9 3 20000 20014 73
36.307 9 4 20000 19984 263
36.324 0 0 20000 20002 174
36.324 0 1 20000 -10832 304
36.324 0 2 20000 19990 228
36.324 0 3 20000 20014 388
36.324 0 4 20000 19996 194
36.324 1 0 20000 20020 301
36.324 1 1 20000 20008 220
36.324 1 2 20000 20014 307
36.324 1 3 20000 20014 204
36.324 1 4 20000 20014 342
36.324 2 0 20000 19996 26
36.324 2 1 20000 -14030 238
36.324 2 2 20000 20004 230
36.324 2 3 20000 20014 312
36.324 2 4 20000 20002 149
36.324 3 0 20000 20014 92
36.324 3 1 20000 20014 237
36.324 3 2 20000 20014 362
36.324 3 3 20000 20008 235
36.324 3 4 20000 20014 293
36.324 4 0 20000 20014 146
36.324 4 1 20000 -10046 286
36.324 4 2 79600 84082 247
36.324 4 3 20000 20020 302
36.324 4 4 20000 20014 206
36.324 5 0 20000 20014 298
36.324 5 1 20000 19996 236
36.324 5 2 20000 20020 306
36.324 5 3 20000 19990 227
36.324 5 4 20000 20014 313
36.324 6 0 20000 14890 434
36.324 6 1 20000 -15176 249
36.324 6 2 20000 20014 246
36.324 6 3 20000 19978 291
36.324 6 4 20000 19990 206
36.324 7 0 20000 19984 365
36.324 7 1 20000 19996 172
36.324 7 2 20000 20032 296
36.324 7 3 20000 19996 199
36.324 7 4 20000 19972 345
36.324 8 0 20000 20008 222
36.324 8 1 20000 -14726 259
36.324 8 2 20000 20014 248
36.324 8 3 20000 20026 356
36.324 8 4 20000 20008 233
36.324 9 0 20000 20032 349
36.324 9 1 20000 19990 219
36.324 9 2 20000 19978 361
36.324 9 3 20000 20008 77
36.324 9 4 20000 19978 258
36.34 0 0 20000 20014 183
36.34 0 1 20000 -10832 304
36.34 0 2 20000 19996 227
36.34 0 3 20000 20020 389
36.34 0 4 20000 19990 195
36.34 1 0 20000 20020 299
36.34 1 1 20000 20008 218
36.34 1 2 20000 20014 305
36.34 1 3 20000 20002 202
36.34 1 4 20000 20020 343
36.34 2 0 20000 19990 26
36.34 2 1 20000 -14030 238
36.34 2 2 20000 20004 232
36.34 2 3 20000 20014 312
36.34 2 4 20000 19990 152
36.34 3 0 20000 20020 97
36.34 3 1 20000 20008 236
36.34 3 2 20000 20020 365
36.34 3 3 20000 20014 232
36.34 3 4 20000 20020 293
36.34 4 0 20000 20008 140
36.34 4 1 20000 -10046 286
36.34 4 2 78400 83362 175
36.34 4 3 20000 20020 302
36.34 4 4 20000 20008 205
36.34 5 0 20000 20020 298
36.34 5 1 20000 19996 232
36.34 5 2 20000 20014 306
36.34 5 3 20000 19996 228
36.34 5 4 20000 20014 309
36.34 6 0 20000 12394 615
36.34 6 1 20000 -15176 249
36.34 6 2 20000 20014 233
36.34 6 3 20000 19972 288
36.34 6 4 20000 19990 202
36.34 7 0 20000 19990 362
36.34 7 1 20000 19996 177
36.34 7 2 20000 20032 294
36.34 7 3 20000 19996 192
36.34 7 4 20000 19978 344
36.34 8 0 20000 20014 223
36.34 8 1 20000 -14726 259
36.34 8 2 20000 20014 246
36.34 8 3 20000 20020 358
36.34 8 4 20000 20002 234
36.34 9 0 20000 20032 349
36.34 9 1 20000 19990 220
36.34 9 2 20000 19978 360
36.34 9 3 20000 20014 78
36.34 9 4 20000 19978 261
36.357 0 0 20000 20014 182
36.357 0 1 20000 -10832 304
36.357 0 2 20000 19996 231
36.357 0 3 20000 20020 392
36.357 0 4 20000 19990 193
36.357 1 0 20000 20014 298
36.357 1 1 20000 20008 222
36.357 1 2 20000 20020 305
36.357 1 3 20000 20008 204
36.357 1 4 20000 20020 343
36.357 2 0 20000 19996 25
36.357 2 1 20000 -14030 238
36.357 2 2 20000 20004 227
36.357 2 3 20000 20014 310
36.357 2 4 20000 19996 154
36.357 3 0 20000 20014 93
36.357 3 1 20000 20008 238
36.357 3 2 20000 20014 366
36.357 3 3 20000 20008 234
36.357 3 4 20000 20014 295
36.357 4 0 20000 20014 146
36.357 4 1 20000 -10046 286
36.357 4 2 77200 81730 108
36.357 4 3 20000 20014 300
36.357 4 4 20000 20014 212
36.357 5 0 20000 20014 299
36.357 5 1 20000 19990 233
36.357 5 2 20000 20014 305
36.357 5 3 20000 19990 232
36.357 5 4 20000 20014 311
36.357 6 0 20000 17158 638
36.357 6 1 20000 -15176 249
36.357 6 2 20000 20008 234
36.357 6 3 20000 19972 292
36.357 6 4 20000 19990 194
36.357 7 0 20000 19990 363
36.357 7 1 20000 19996 177
36.357 7 2 20000 20032 297
36.357 7 3 20000 19996 186
36.357 7 4 20000 19972 345
36.357 8 0 20000 20014 224
36.357 8 1 20000 -14726 259
36.357 8 2 20000 20014 237
36.357 8 3 20000 20020 357
36.357 8 4 20000 20020 234
36.357 9 0 20000 20032 350
36.357 9 1 20000 19990 221
36.357 9 2 20000 19978 361
36.357 9 3 20000 20008 74
36.357 9 4 20000 19984 261
36.374 0 0 20000 20008 174
36.374 0 1 20000 -10832 304
36.374 0 2 20000 19996 234
36.374 0 3 20000 20014 391
36.374 0 4 20000 19996 200
36.374 1 0 20000 20014 296
36.374 1 1 20000 20008 228
36.374 1 2 20000 20014 304
36.374 1 3 20000 20002 208
36.374 1 4 20000 20020 341
36.374 2 0 20000 19996 26
36.374 2 1 20000 -14030 238
36.374 2 2 20000 20010 227
36.374 2 3 20000 20014 312
36.374 2 4 20000 19996 154
36.374 3 0 20000 20014 92
36.374 3 1 20000 20014 240
36.374 3 2 20000 20020 364
36.374 3 3 20000 20008 237
36.374 3 4 20000 20020 297
36.374 4 0 20000 20014 154
36.374 4 1 20000 -10046 286
36.374 4 2 76000 81208 152
36.374 4 3 20000 20014 299
36.374 4 4 20000 20008 215
36.374 5 0 20000 20014 299
36.374 5 1 20000 19996 230
36.374 5 2 20000 20014 306
36.374 5 3 20000 19996 226
36.374 5 4 20000 20014 310
36.374 6 0 20000 24280 439
36.374 6 1 20000 -15176 249
36.374 6 2 20000 20008 235
36.374 6 3 20000 19972 293
36.374 6 4 20000 19990 191
36.374 7 0 20000 19990 364
36.374 7 1 20000 19996 164
36.374 7 2 20000 20038 297
36.374 7 3 20000 19996 190
36.374 7 4 20000 19978 349
36.374 8 0 20000 20014 224
36.374 8 1 20000 -14726 259
36.374 8 2 20000 20008 252
36.374 8 3 20000 20026 359
36.374 8 4 20000 20014 229
36.374 9 0 20000 20032 348
36.374 9 1 20000 19996 221
36.374 9 2 20000 19978 363
36.374 9 3 20000 20008 70
36.374 9 4 20000 19984 265
36.39 0 0 20000 20008 174
36.39 0 1 20000 -10832 304
36.39 0 2 20000 19996 234
36.39 0 3 20000 20014 391
36.39 0 4 20000 19996 200
36.39 1 0 20000 20014 296
36.39 1 1 20000 20008 228
36.39 1 2 20000 20014 304
36.39 1 3 20000 20002 208
36.39 1 4 20000 20020 341
36.39 2 0 20000 19996 26
36.39 2 1 20000 -14030 238
36.39 2 2 20000 20010 227
36.39 2 3 20000 20014 312
36.39 2 4 20000 19996 154
36.39 3 0 20000 20014 92
36.39 3 1 20000 20014 240
36.39 3 2 20000 20020 364
36.39 3 3 20000 20008 237
36.39 3 4 20000 20020 297
36.39 4 0 20000 20014 154
36.39 4 1 20000 -10046 286
36.39 4 2 74800 81208 152
36.39 4 3 20000 20014 299
36.39 4 4 20000 20008 215
36.39 5 0 20000 20014 299
36.39 5 1 20000 19996 230
36.39 5 2 20000 20014 306
36.39 5 3 20000 19996 226
36.39 5 4 20000 20014 310
36.39 6 0 20000 24280 439
36.39 6 1 20000 -15176 249
36.39 6 2 20000 20008 235
36.39 6 3 20000 19972 293
36.39 6 4 20000 19990 191
36.39 7 0 20000 19990 364
36.39 7 1 20000 19996 164
36.39 7 2 20000 20038 297
36.39 7 3 20000 19996 190
36.39 7 4 20000 19978 349
36.39 8 0 20000 20014 224
36.39 8 1 20000 -14726 259
36.39 8 2 20000 20008 252
36.39 8 3 20000 20026 359
36.39 8 4 20000 20014 229
36.39 9 0 20000 20032 348
36.39 9 1 20000 19996 221
36.39 9 2 20000 19978 363
36.39 9 3 20000 20008 70
36.39 9 4 20000 19984 265
36.408 0 0 20000 20014 182
36.408 0 1 20000 -10832 304
36.408 0 2 20000 19996 228
36.408 0 3 20000 20020 387
36.408 0 4 20000 19996 197
36.408 1 0 20000 20014 297
36.408 1 1 20000 20014 224
36.408 1 2 20000 20014 304
36.408 1 3 20000 20008 203
36.408 1 4 20000 20020 342
36.408 2 0 20000 19996 26
36.408 2 1 20000 -14030 238
36.408 2 2 20000 20004 229
36.408 2 3 20000 20020 316
36.408 2 4 20000 19996 154
36.408 3 0 20000 20014 96
36.408 3 1 20000 20008 243
36.408 3 2 20000 20020 365
36.408 3 3 20000 20008 233
36.408 3 4 20000 20014 296
36.408 4 0 20000 20014 159
36.408 4 1 20000 -10046 286
36.408 4 2 73600 81004 113
36.408 4 3 20000 20020 297
36.408 4 4 20000 20014 220
36.408 5 0 20000 20020 298
36.408 5 1 20000 19996 238
36.408 5 2 20000 20014 305
36.408 5 3 20000 19996 231
36.408 5 4 20000 20020 312
36.408 6 0 20000 23278 514
36.408 6 1 20000 -15176 249
36.408 6 2 20000 20014 235
36.408 6 3 20000 19978 288
36.408 6 4 20000 19990 197
36.408 7 0 20000 19990 365
36.408 7 1 20000 19996 174
36.408 7 2 20000 20032 293
36.408 7 3 20000 19990 198
36.408 7 4 20000 19978 347
36.408 8 0 20000 20014 224
36.408 8 1 20000 -14726 259
36.408 8 2 20000 20008 264
36.408 8 3 20000 20026 362
36.408 8 4 20000 20008 231
36.408 9 0 20000 20038 348
36.408 9 1 20000 19996 219
36.408 9 2 20000 19978 362
36.408 9 3 20000 20008 70
36.408 9 4 20000 19984 264
36.424 0 0 20000 20008 177
36.424 0 1 20000 -10832 304
36.424 0 2 20000 20002 234
36.424 0 3 20000 20020 387
36.424 0 4 20000 19996 199
36.424 1 0 20000 20014 299
36.424 1 1 20000 20014 222
36.424 1 2 20000 20014 304
36.424 1 3 20000 20002 199
36.424 1 4 20000 20014 340
36.424 2 0 20000 19996 25
36.424 2 1 20000 -14030 238
36.424 2 2 20000 20010 233
36.424 2 3 20000 20014 314
36.424 2 4 20000 19996 154
36.424 3 0 20000 20014 98
36.424 3 1 20000 20014 242
36.424 3 2 20000 20014 367
36.424 3 3 20000 20008 225
36.424 3 4 20000 20020 297
36.424 4 0 20000 20014 148
36.424 4 1 20000 -10046 286
36.424 4 2 72400 78094 51
36.424 4 3 20000 20014 301
36.424 4 4 20000 20008 224
36.424 5 0 20000 20020 298
36.424 5 1 20000 19996 236
36.424 5 2 20000 20014 305
36.424 5 3 20000 19996 228
36.424 5 4 20000 20014 312
36.424 6 0 20000 12352 620
36.424 6 1 20000 -15176 249
36.424 6 2 20000 20014 247
36.424 6 3 20000 19978 290
36.424 6 4 20000 19990 188
36.424 7 0 20000 19984 364
36.424 7 1 20000 19996 171
36.424 7 2 20000 20032 295
36.424 7 3 20000 19996 192
36.424 7 4 20000 19978 342
36.424 8 0 20000 20002 225
36.424 8 1 20000 -14726 259
36.424 8 2 20000 20014 249
36.424 8 3 20000 20020 359
36.424 8 4 20000 20014 230
36.424 9 0 20000 20038 349
36.424 9 1 20000 19996 221
36.424 9 2 20000 19978 362
36.424 9 3 20000 20014 70
36.424 9 4 20000 19984 261
36.441 0 0 20000 20008 183
36.441 0 1 20000 -10832 304
36.441 0 2 20000 19990 233
36.441 0 3 20000 20014 386
36.441 0 4 20000 19996 195
36.441 1 0 20000 20014 298
36.441 1 1 20000 20008 224
36.441 1 2 20000 20014 305
36.441 1 3 20000 20008 199
36.441 1 4 20000 20014 341
36.441 2 0 20000 19996 25
36.441 2 1 20000 -14030 238
36.441 2 2 20000 20010 237
36.441 2 3 20000 20020 314
36.441 2 4 20000 19996 153
36.441 3 0 20000 20014 100
36.441 3 1 20000 20014 240
36.441 3 2 20000 20014 367
36.441 3 3 20000 20008 230
36.441 3 4 20000 20014 293
36.441 4 0 20000 20014 141
36.441 4 1 20000 -10046 286
36.441 4 2 71200 77350 151
36.441 4 3 20000 20014 301
36.441 4 4 20000 20008 222
36.441 5 0 20000 20014 299
36.441 5 1 20000 19996 238
36.441 5 2 20000 20014 304
36.441 5 3 20000 19996 226
36.441 5 4 20000 20014 312
36.441 6 0 20000 17092 641
36.441 6 1 20000 -15176 249
36.441 6 2 20000 20014 236
36.441 6 3 20000 19972 289
36.441 6 4 20000 19984 194
36.441 7 0 20000 19990 364
36.441 7 1 20000 19996 169
36.441 7 2 20000 20038 296
36.441 7 3 20000 19996 196
36.441 7 4 20000 19978 345
36.441 8 0 20000 20008 224
36.441 8 1 20000 -14726 259
36.441 8 2 20000 20014 247
36.441 8 3 20000 20020 357
36.441 8 4 20000 20008 237
36.441 9 0 20000 20032 349
36.441 9 1 20000 19996 220
36.441 9 2 20000 19978 363
36.441 9 3 20000 20014 65
36.441 9 4 20000 19984 263
36.457 0 0 20000 20008 187
36.457 0 1 20000 -10832 304
36.457 0 2 20000 19996 242
36.457 0 3 20000 20020 384
36.457 0 4 20000 19996 194
36.457 1 0 20000 20020 295
36.457 1 1 20000 20014 225
36.457 1 2 20000 20014 302
36.457 1 3 20000 20008 205
36.457 1 4 20000 20014 338
36.457 2 0 20000 19996 26
36.457 2 1 20000 -14030 238
36.457 2 2 20000 20010 242
36.457 2 3 20000 20014 307
36.457 2 4 20000 19996 155
36.457 3 0 20000 20014 99
36.457 3 1 20000 20008 237
36.457 3 2 20000 20014 367
36.457 3 3 20000 20002 237
36.457 3 4 20000 20014 295
36.457 4 0 20000 20008 150
36.457 4 1 20000 -10046 286
36.457 4 2 70000 77224 121
36.457 4 3 20000 20020 299
36.457 4 4 20000 20008 219
36.457 5 0 20000 20020 299
36.457 5 1 20000 19996 233
36.457 5 2 20000 20014 306
36.457 5 3 20000 19990 230
36.457 5 4 20000 20020 313
36.457 6 0 20000 24250 440
36.457 6 1 20000 -15176 249
36.457 6 2 20000 20014 246
36.457 6 3 20000 19978 283
36.457 6 4 20000 19990 199
36.457 7 0 20000 19990 363
36.457 7 1 20000 19990 173
36.457 7 2 20000 20032 295
36.457 7 3 20000 19996 198
36.457 7 4 20000 19978 345
36.457 8 0 20000 20008 225
36.457 8 1 20000 -14726 259
36.457 8 2 20000 20008 244
36.457 8 3 20000 20020 356
36.457 8 4 20000 20020 230
36.457 9 0 20000 20032 349
36.457 9 1 20000 19990 221
36.457 9 2 20000 19972 362
36.457 9 3 20000 20008 78
36.457 9 4 20000 19984 261
36.474 0 0 20000 20020 184
36.474 0 1 20000 -10832 304
36.474 0 2 20000 19996 240
36.474 0 3 20000 20014 386
36.474 0 4 20000 19996 184
36.474 1 0 20000 20014 297
36.474 1 1 20000 20008 225
36.474 1 2 20000 20020 299
36.474 1 3 20000 20008 204
36.474 1 4 20000 20020 341
36.474 2 0 20000 19996 26
36.474 2 1 20000 -14030 238
36.474 2 2 20000 20004 236
36.474 2 3 20000 20020 315
36.474 2 4 20000 19996 153
36.474 3 0 20000 20014 97
36.474 3 1 20000 20014 240
36.474 3 2 20000 20014 365
36.474 3 3 20000 20008 232
36.474 3 4 20000 20020 296
36.474 4 0 20000 20014 139
36.474 4 1 20000 -10046 286
36.474 4 2 68800 75796 119
36.474 4 3 20000 20014 299
36.474 4 4 20000 20008 223
36.474 5 0 20000 20014 300
36.474 5 1 20000 19996 232
36.474 5 2 20000 20020 304
36.474 5 3 20000 19996 228
36.474 5 4 20000 20014 313
36.474 6 0 20000 23128 517
36.474 6 1 20000 -15176 249
36.474 6 2 20000 20014 242
36.474 6 3 20000 19978 288
36.474 6 4 20000 19984 203
36.474 7 0 20000 19990 362
36.474 7 1 20000 19996 163
36.474 7 2 20000 20038 297
36.474 7 3 20000 19996 193
36.474 7 4 20000 19978 346
36.474 8 0 20000 20014 225
36.474 8 1 20000 -14726 259
36.474 8 2 20000 20008 240
36.474 8 3 20000 20026 358
36.474 8 4 20000 20014 235
36.474 9 0 20000 20038 348
36.474 9 1 20000 19996 220
36.474 9 2 20000 19972 361
36.474 9 3 20000 20014 79
36.474 9 4 20000 19984 265
36.491 0 0 20000 20014 188
36.491 0 1 20000 -10832 304
36.491 0 2 20000 19996 241
36.491 0 3 20000 20020 391
36.491 0 4 20000 19996 186
36.491 1 0 20000 20020 295
36.491 1 1 20000 20014 221
36.491 1 2 20000 20020 299
36.491 1 3 20000 20014 202
36.491 1 4 20000 20014 340
36.491 2 0 20000 19996 26
36.491 2 1 20000 -14030 238
36.491 2 2 20000 20004 240
36.491 2 3 20000 20014 314
36.491 2 4 20000 20002 156
36.491 3 0 20000 20014 89
36.491 3 1 20000 20014 237
36.491 3 2 20000 20014 366
36.491 3 3 20000 20008 238
36.491 3 4 20000 20014 296
36.491 4 0 20000 20014 131
36.491 4 1 20000 -10046 286
36.491 4 2 67600 73090 86
36.491 4 3 20000 20014 298
36.491 4 4 20000 20008 222
36.491 5 0 20000 20020 297
36.491 5 1 20000 19996 226
36.491 5 2 20000 20020 304
36.491 5 3 20000 19990 223
36.491 5 4 20000 20014 313
36.491 6 0 20000 14680 442
36.491 6 1 20000 -15176 249
36.491 6 2 20000 20008 246
36.491 6 3 20000 19978 289
36.491 6 4 20000 19990 198
36.491 7 0 20000 19984 364
36.491 7 1 20000 19990 171
36.491 7 2 20000 20038 296
36.491 7 3 20000 19996 197
36.491 7 4 20000 19978 344
36.491 8 0 20000 20008 226
36.491 8 1 20000 -14726 259
36.491 8 2 20000 20014 247
36.491 8 3 20000 20026 357
36.491 8 4 20000 20008 236
36.491 9 0 20000 20032 349
36.491 9 1 20000 19990 221
36.491 9 2 20000 19972 360
36.491 9 3 20000 20014 79
36.491 9 4 20000 19984 264
36.507 0 0 20000 20008 183
36.507 0 1 20000 -10832 304
36.507 0 2 20000 19990 242
36.507 0 3 20000 20020 390
36.507 0 4 20000 19996 180
36.507 1 0 20000 20014 298
36.507 1 1 20000 20014 219
36.507 1 2 20000 20014 303
36.507 1 3 20000 20014 200
36.507 1 4 20000 20014 342
36.507 2 0 20000 19996 26
36.507 2 1 20000 -14030 238
36.507 2 2 20000 20004 237
36.507 2 3 20000 20020 313
36.507 2 4 20000 19996 156
36.507 3 0 20000 20014 88
36.507 3 1 20000 20008 234
36.507 3 2 20000 20020 366
36.507 3 3 20000 20014 231
36.507 3 4 20000 20014 296
36.507 4 0 20000 20014 139
36.507 4 1 20000 -10046 286
36.507 4 2 66400 71734 119
36.507 4 3 20000 20020 299
36.507 4 4 20000 20014 210
36.507 5 0 20000 20020 300
36.507 5 1 20000 19996 211
36.507 5 2 20000 20020 305
36.507 5 3 20000 19996 228
36.507 5 4 20000 20014 313
36.507 6 0 20000 12244 621
36.507 6 1 20000 -15176 249
36.507 6 2 20000 20008 245
36.507 6 3 20000 19978 287
36.507 6 4 20000 19990 192
36.507 7 0 20000 19996 366
36.507 7 1 20000 19996 166
36.507 7 2 20000 20038 294
36.507 7 3 20000 19996 196
36.507 7 4 20000 19978 343
36.507 8 0 20000 20008 221
36.507 8 1 20000 -14726 259
36.507 8 2 20000 20008 247
36.507 8 3 20000 20020 358
36.507 8 4 20000 20008 231
36.507 9 0 20000 20032 350
36.507 9 1 20000 19996 221
36.507 9 2 20000 19978 362
36.507 9 3 20000 20008 77
36.507 9 4 20000 19984 259
36.524 0 0 20000 20014 176
36.524 0 1 20000 -10832 304
36.524 0 2 20000 19996 235
36.524 0 3 20000 20014 385
36.524 0 4 20000 19996 188
36.524 1 0 20000 20014 299
36.524 1 1 20000 20014 219
36.524 1 2 20000 20014 299
36.524 1 3 20000 20020 203
36.524 1 4 20000 20014 340
36.524 2 0 20000 19990 26
36.524 2 1 20000 -14030 238
36.524 2 2 20000 20004 235
36.524 2 3 20000 20014 309
36.524 2 4 20000 20002 155
36.524 3 0 20000 20014 89
36.524 3 1 20000 20014 233
36.524 3 2 20000 20014 366
36.524 3 3 20000 20014 240
36.524 3 4 20000 20014 295
36.524 4 0 20000 20008 132
36.524 4 1 20000 -10046 286
36.524 4 2 65200 71146 69
36.524 4 3 20000 20014 299
36.524 4 4 20000 20008 210
36.524 5 0 20000 20014 299
36.524 5 1 20000 19990 212
36.524 5 2 20000 20014 304
36.524 5 3 20000 19996 231
36.524 5 4 20000 20014 314
36.524 6 0 20000 17062 643
36.524 6 1 20000 -15176 249
36.524 6 2 20000 20008 240
36.524 6 3 20000 19978 287
36.524 6 4 20000 19984 197
36.524 7 0 20000 19996 364
36.524 7 1 20000 19990 174
36.524 7 2 20000 20032 296
36.524 7 3 20000 19996 197
36.524 7 4 20000 19978 342
36.524 8 0 20000 20008 224
36.524 8 1 20000 -14726 259
36.524 8 2 20000 20008 250
36.524 8 3 20000 20020 355
36.524 8 4 20000 20008 229
36.524 9 0 20000 20032 348
36.524 9 1 20000 19990 218
36.524 9 2 20000 19978 362
36.524 9 3 20000 20008 75
36.524 9 4 20000 19984 257
36.54 0 0 20000 20014 176
36.54 0 1 20000 -10832 304
36.54 0 2 20000 19996 232
36.54 0 3 20000 20014 384
36.54 0 4 20000 19996 189
36.54 1 0 20000 20014 298
36.54 1 1 20000 20008 223
36.54 1 2 20000 20020 303
36.54 1 3 20000 20008 202
36.54 1 4 20000 20020 339
36.54 2 0 20000 19990 26
36.54 2 1 20000 -14030 238
36.54 2 2 20000 20004 237
36.54 2 3 20000 20014 318
36.54 2 4 20000 19996 153
36.54 3 0 20000 20014 92
36.54 3 1 20000 20014 234
36.54 3 2 20000 20014 364
36.54 3 3 20000 20014 237
36.54 3 4 20000 20014 296
36.54 4 0 20000 20014 125
36.54 4 1 20000 -10046 286
36.54 4 2 64000 70060 68
36.54 4 3 20000 20014 297
36.54 4 4 20000 20014 217
36.54 5 0 20000 20014 296
36.54 5 1 20000 19996 213
36.54 5 2 20000 20014 305
36.54 5 3 20000 19990 226
36.54 5 4 20000 20014 313
36.54 6 0 20000 24130 436
36.54 6 1 20000 -15176 249
36.54 6 2 20000 20008 243
36.54 6 3 20000 19978 286
36.54 6 4 20000 19990 198
36.54 7 0 20000 19990 363
36.54 7 1 20000 19996 181
36.54 7 2 20000 20032 294
36.54 7 3 20000 19990 195
36.54 7 4 20000 19978 345
36.54 8 0 20000 20008 220
36.54 8 1 20000 -14726 259
36.54 8 2 20000 20014 253
36.54 8 3 20000 20020 358
36.54 8 4 20000 20014 233
36.54 9 0 20000 20032 348
36.54 9 1 20000 19996 221
36.54 9 2 20000 19978 362
36.54 9 3 20000 20014 69
36.54 9 4 20000 19984 251
36.557 0 0 20000 20008 178
36.557 0 1 20000 -10832 304
36.557 0 2 20000 19996 234
36.557 0 3 20000 20020 385
36.557 0 4 20000 19996 194
36.557 1 0 20000 20014 298
36.557 1 1 20000 20014 224
36.557 1 2 20000 20020 304
36.557 1 3 20000 20014 203
36.557 1 4 20000 20014 339
36.557 2 0 20000 19996 26
36.557 2 1 20000 -14030 238
36.557 2 2 20000 20010 234
36.557 2 3 20000 20014 319
36.557 2 4 20000 19990 150
36.557 3 0 20000 20020 83
36.557 3 1 20000 20014 238
36.557 3 2 20000 20020 364
36.557 3 3 20000 20008 237
36.557 3 4 20000 20014 295
36.557 4 0 20000 20008 125
36.557 4 1 20000 -10046 286
36.557 4 2 62800 68548 52
36.557 4 3 20000 20014 297
36.557 4 4 20000 20008 220
36.557 5 0 20000 20014 299
36.557 5 1 20000 19996 223
36.557 5 2 20000 20014 305
36.557 5 3 20000 19996 228
36.557 5 4 20000 20020 311
36.557 6 0 20000 23338 511
36.557 6 1 20000 -15176 249
36.557 6 2 20000 20008 248
36.557 6 3 20000 19978 286
36.557 6 4 20000 19990 212
36.557 7 0 20000 19990 364
36.557 7 1 20000 19996 173
36.557 7 2 20000 20038 294
36.557 7 3 20000 19990 196
36.557 7 4 20000 19972 348
36.557 8 0 20000 20008 222
36.557 8 1 20000 -14726 259
36.557 8 2 20000 20008 249
36.557 8 3 20000 20026 357
36.557 8 4 20000 20014 236
36.557 9 0 20000 20032 348
36.557 9 1 20000 19996 220
36.557 9 2 20000 19978 362
36.557 9 3 20000 20008 76
36.557 9 4 20000 19978 261
36.573 0 0 20000 20014 188
36.573 0 1 20000 -10832 304
36.573 0 2 20000 19990 232
36.573 0 3 20000 20020 385
36.573 0 4 20000 19996 194
36.573 1 0 20000 20020 298
36.573 1 1 20000 20008 222
36.573 1 2 20000 20014 305
36.573 1 3 20000 20008 198
36.573 1 4 20000 20014 339
36.573 2 0 20000 19996 26
36.573 2 1 20000 -14030 238
36.573 2 2 20000 20010 234
36.573 2 3 20000 20014 318
36.573 2 4 20000 19990 153
36.573 3 0 20000 20014 94
36.573 3 1 20000 20008 234
36.573 3 2 20000 20014 365
36.573 3 3 20000 20014 238
36.573 3 4 20000 20014 296
36.573 4 0 20000 20008 128
36.573 4 1 20000 -10046 286
36.573 4 2 61600 67606 57
36.573 4 3 20000 20014 298
36.573 4 4 20000 20008 214
36.573 5 0 20000 20014 299
36.573 5 1 20000 19996 230
36.573 5 2 20000 20020 306
36.573 5 3 20000 19996 228
36.573 5 4 20000 20014 312
36.573 6 0 20000 14806 431
36.573 6 1 20000 -15176 249
36.573 6 2 20000 20014 249
36.573 6 3 20000 19978 286
36.573 6 4 20000 19984 208
36.573 7 0 20000 19990 365
36.573 7 1 20000 19996 175
36.573 7 2 20000 20032 292
36.573 7 3 20000 19996 194
36.573 7 4 20000 19972 346
36.573 8 0 20000 20014 219
36.573 8 1 20000 -14726 259
36.573 8 2 20000 20008 253
36.573 8 3 20000 20026 357
36.573 8 4 20000 20020 230
36.573 9 0 20000 20038 348
36.573 9 1 20000 19996 219
36.573 9 2 20000 19972 362
36.573 9 3 20000 20008 72
36.573 9 4 20000 19984 264
36.59 0 0 20000 20014 178
36.59 0 1 20000 -10832 304
36.59 0 2 20000 19996 229
36.59 0 3 20000 20014 383
36.59 0 4 20000 19996 192
36.59 1 0 20000 20020 298
36.59 1 1 20000 20008 221
36.59 1 2 20000 20014 305
36.59 1 3 20000 20008 204
36.59 1 4 20000 20014 338
36.59 2 0 20000 19996 26
36.59 2 1 20000 -14030 238
36.59 2 2 20000 20004 232
36.59 2 3 20000 20020 315
36.59 2 4 20000 19996 155
36.59 3 0 20000 20020 88
36.59 3 1 20000 20008 237
36.59 3 2 20000 20014 368
36.59 3 3 20000 20014 234
36.59 3 4 20000 20020 296
36.59 4 0 20000 20008 133
36.59 4 1 20000 -10046 286
36.59 4 2 60400 66382 77
36.59 4 3 20000 20020 299
36.59 4 4 20000 20014 222
36.59 5 0 20000 20020 301
36.59 5 1 20000 19996 227
36.59 5 2 20000 20014 302
36.59 5 3 20000 19996 229
36.59 5 4 20000 20020 312
36.59 6 0 20000 12286 614
36.59 6 1 20000 -15176 249
36.59 6 2 20000 20014 249
36.59 6 3 20000 19978 291
36.59 6 4 20000 19984 200
36.59 7 0 20000 19996 363
36.59 7 1 20000 19990 174
36.59 7 2 20000 20038 292
36.59 7 3 20000 19996 197
36.59 7 4 20000 19978 347
36.59 8 0 20000 20002 224
36.59 8 1 20000 -14726 259
36.59 8 2 20000 20008 250
36.59 8 3 20000 20020 358
36.59 8 4 20000 20008 233
36.59 9 0 20000 20038 347
36.59 9 1 20000 19996 218
36.59 9 2 20000 19972 361
36.59 9 3 20000 20008 77
36.59 9 4 20000 19984 263
36.606 0 0 20000 20014 178
36.606 0 1 20000 -10832 304
36.606 0 2 20000 19996 229
36.606 0 3 20000 20014 383
36.606 0 4 20000 19996 192
36.606 1 0 20000 20020 298
