time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
12.719 3 4 -842150451 -12338 311
12.719 4 0 -842150451 4 264
12.719 4 1 -842150451 -9248 291
12.719 4 2 51200 52438 39
12.719 4 3 -842150451 -11360 302
12.719 4 4 -842150451 -16874 165
12.719 5 0 -842150451 -10754 331
12.719 5 1 -842150451 -13898 220
12.719 5 2 -842150451 -12050 328
12.719 5 3 -842150451 -15386 211
12.719 5 4 -842150451 -11420 315
12.719 6 0 -842150451 4 232
12.719 6 1 -842150451 -14264 253
12.719 6 2 -842150451 -15500 256
12.719 6 3 -842150451 -12530 317
12.719 6 4 -842150451 -14966 191
12.719 7 0 -842150451 -13898 171
12.719 7 1 -842150451 -13778 268
12.719 7 2 -842150451 -13472 314
12.719 7 3 -842150451 -17246 228
12.719 7 4 -842150451 -15326 347
12.719 8 0 -842150451 -14 223
12.719 8 1 -842150451 -13562 272
12.719 8 2 -842150451 -14282 209
12.719 8 3 -842150451 -10562 336
12.719 8 4 -842150451 -14186 172
12.719 9 0 -842150451 -9794 298
12.719 9 1 -842150451 -16316 215
12.719 9 2 -842150451 -9044 336
12.719 9 3 -842150451 -14606 240
12.719 9 4 -842150451 -10514 258
12.735 0 0 -842150451 -2 228
12.735 0 1 -842150451 -10664 315
12.735 0 2 -842150451 -13064 187
12.735 0 3 -842150451 -9698 294
12.735 0 4 -842150451 -11972 189
12.735 1 0 -842150451 -12602 321
12.735 1 1 -842150451 -13706 179
12.735 1 2 -842150451 -11192 238
12.735 1 3 -842150451 -15296 202
12.735 1 4 -842150451 -10736 311
12.735 2 0 -842150451 4 24
12.735 2 1 -842150451 -13556 244
12.735 2 2 -842150451 6 220
12.735 2 3 -842150451 -11780 306
12.735 2 4 -842150451 -14744 233
12.735 3 0 -842150451 -3962 89
12.735 3 1 -842150451 -17180 187
12.735 3 2 -842150451 -9686 323
12.735 3 3 -842150451 -14978 41
12.735 3 4 -842150451 -12338 311
12.735 4 0 -842150451 4 264
12.735 4 1 -842150451 -9242 293
12.735 4 2 50900 52186 34
12.735 4 3 -842150451 -11354 300
12.735 4 4 -842150451 -16874 165
12.735 5 0 -842150451 -10754 331
12.735 5 1 -842150451 -13898 220
12.735 5 2 -842150451 -12056 328
12.735 5 3 -842150451 -15386 215
12.735 5 4 -842150451 -11414 316
12.735 6 0 -842150451 4 232
12.735 6 1 -842150451 -14258 256
12.735 6 2 -842150451 -15506 255
12.735 6 3 -842150451 -12524 319
12.735 6 4 -842150451 -14966 191
12.735 7 0 -842150451 -13898 171
12.735 7 1 -842150451 -13778 268
12.735 7 2 -842150451 -13478 314
12.735 7 3 -842150451 -17252 227
12.735 7 4 -842150451 -15332 348
12.735 8 0 -842150451 -14 223
12.735 8 1 -842150451 -13568 275
12.735 8 2 -842150451 -14282 212
12.735 8 3 -842150451 -10556 335
12.735 8 4 -842150451 -14186 172
12.735 9 0 -842150451 -9794 298
12.735 9 1 -842150451 -16316 215
12.735 9 2 -842150451 -9044 336
12.735 9 3 -842150451 -14606 238
12.735 9 4 -842150451 -10514 250
12.751 0 0 -842150451 -2 228
12.751 0 1 -842150451 -10664 314
12.751 0 2 -842150451 -13070 187
12.751 0 3 -842150451 -9698 292
12.751 0 4 -842150451 -11972 189
12.751 1 0 -842150451 -12602 321
12.751 1 1 -842150451 -13706 179
12.751 1 2 -842150451 -11192 245
12.751 1 3 -842150451 -15290 196
12.751 1 4 -842150451 -10736 310
12.751 2 0 -842150451 4 24
12.751 2 1 -842150451 -13562 249
12.751 2 2 -842150451 6 214
12.751 2 3 -842150451 -11774 305
12.751 2 4 -842150451 -14744 233
12.751 3 0 -842150451 -3962 89
12.751 3 1 -842150451 -17180 187
12.751 3 2 -842150451 -9686 320
12.751 3 3 -842150451 -14978 41
12.751 3 4 -842150451 -12338 310
12.751 4 0 -842150451 4 264
12.751 4 1 -842150451 -9248 292
12.751 4 2 50600 52054 31
12.751 4 3 -842150451 -11360 303
12.751 4 4 -842150451 -16874 165
12.751 5 0 -842150451 -10754 331
12.751 5 1 -842150451 -13898 220
12.751 5 2 -842150451 -12056 327
12.751 5 3 -842150451 -15392 211
12.751 5 4 -842150451 -11414 314
12.751 6 0 -842150451 4 232
12.751 6 1 -842150451 -14258 255
12.751 6 2 -842150451 -15506 247
12.751 6 3 -842150451 -12530 318
12.751 6 4 -842150451 -14966 191
12.751 7 0 -842150451 -13898 171
12.751 7 1 -842150451 -13778 268
12.751 7 2 -842150451 -13478 314
12.751 7 3 -842150451 -17246 229
12.751 7 4 -842150451 -15326 345
12.751 8 0 -842150451 -14 223
12.751 8 1 -842150451 -13568 271
12.751 8 2 -842150451 -14276 215
12.751 8 3 -842150451 -10556 337
12.751 8 4 -842150451 -14186 172
12.751 9 0 -842150451 -9794 298
12.751 9 1 -842150451 -16316 215
12.751 9 2 -842150451 -9050 336
12.751 9 3 -842150451 -14612 241
12.751 9 4 -842150451 -10508 255
12.769 0 0 -842150451 -2 228
12.769 0 1 -842150451 -10664 315
12.769 0 2 -842150451 -13064 186
12.769 0 3 -842150451 -9698 296
12.769 0 4 -842150451 -11972 189
12.769 1 0 -842150451 -12602 321
12.769 1 1 -842150451 -13706 179
12.769 1 2 -842150451 -11192 241
12.769 1 3 -842150451 -15290 201
12.769 1 4 -842150451 -10736 309
12.769 2 0 -842150451 4 24
12.769 2 1 -842150451 -13556 248
12.769 2 2 -842150451 6 218
12.769 2 3 -842150451 -11774 304
12.769 2 4 -842150451 -14744 233
12.769 3 0 -842150451 -3962 89
12.769 3 1 -842150451 -17180 187
12.769 3 2 -842150451 -9680 325
12.769 3 3 -842150451 -14978 44
12.769 3 4 -842150451 -12344 312
12.769 4 0 -842150451 4 264
12.769 4 1 -842150451 -9242 292
12.769 4 2 50300 51754 25
12.769 4 3 -842150451 -11354 302
12.769 4 4 -842150451 -16874 165
12.769 5 0 -842150451 -10754 331
12.769 5 1 -842150451 -13898 220
12.769 5 2 -842150451 -12050 329
12.769 5 3 -842150451 -15392 216
12.769 5 4 -842150451 -11414 314
12.769 6 0 -842150451 4 232
12.769 6 1 -842150451 -14258 252
12.769 6 2 -842150451 -15506 254
12.769 6 3 -842150451 -12524 320
12.769 6 4 -842150451 -14966 191
12.769 7 0 -842150451 -13898 171
12.769 7 1 -842150451 -13778 268
12.769 7 2 -842150451 -13472 313
12.769 7 3 -842150451 -17246 221
12.769 7 4 -842150451 -15326 340
12.769 8 0 -842150451 -14 223
12.769 8 1 -842150451 -13562 273
12.769 8 2 -842150451 -14282 213
12.769 8 3 -842150451 -10556 338
12.769 8 4 -842150451 -14186 172
12.769 9 0 -842150451 -9794 298
12.769 9 1 -842150451 -16316 215
12.769 9 2 -842150451 -9050 335
12.769 9 3 -842150451 -14600 240
12.769 9 4 -842150451 -10508 251
12.785 0 0 -842150451 -2 228
12.785 0 1 -842150451 -10664 315
12.785 0 2 -842150451 -13064 186
12.785 0 3 -842150451 -9698 296
12.785 0 4 -842150451 -11972 189
12.785 1 0 -842150451 -12602 321
12.785 1 1 -842150451 -13706 179
12.785 1 2 -842150451 -11192 241
12.785 1 3 -842150451 -15290 201
12.785 1 4 -842150451 -10736 309
12.785 2 0 -842150451 4 24
12.785 2 1 -842150451 -13556 248
12.785 2 2 -842150451 6 218
12.785 2 3 -842150451 -11774 304
12.785 2 4 -842150451 -14744 233
12.785 3 0 -842150451 -3962 89
12.785 3 1 -842150451 -17180 187
12.785 3 2 -842150451 -9680 325
12.785 3 3 -842150451 -14978 44
12.785 3 4 -842150451 -12344 312
12.785 4 0 -842150451 4 264
12.785 4 1 -842150451 -9242 292
12.785 4 2 50000 51754 25
12.785 4 3 -842150451 -11354 302
12.785 4 4 -842150451 -16874 165
12.785 5 0 -842150451 -10754 331
12.785 5 1 -842150451 -13898 220
12.785 5 2 -842150451 -12050 329
12.785 5 3 -842150451 -15392 216
12.785 5 4 -842150451 -11414 314
12.785 6 0 -842150451 4 232
12.785 6 1 -842150451 -14258 252
12.785 6 2 -842150451 -15506 254
12.785 6 3 -842150451 -12524 320
12.785 6 4 -842150451 -14966 191
12.785 7 0 -842150451 -13898 171
12.785 7 1 -842150451 -13778 268
12.785 7 2 -842150451 -13472 313
12.785 7 3 -842150451 -17246 221
12.785 7 4 -842150451 -15326 340
12.785 8 0 -842150451 -14 223
12.785 8 1 -842150451 -13562 273
12.785 8 2 -842150451 -14282 213
12.785 8 3 -842150451 -10556 338
12.785 8 4 -842150451 -14186 172
12.785 9 0 -842150451 -9794 298
12.785 9 1 -842150451 -16316 215
12.785 9 2 -842150451 -9050 335
12.785 9 3 -842150451 -14600 240
12.785 9 4 -842150451 -10508 251
12.802 0 0 -842150451 -2 228
12.802 0 1 -842150451 -10664 314
12.802 0 2 -842150451 -13070 184
12.802 0 3 -842150451 -9692 298
12.802 0 4 -842150451 -11972 189
12.802 1 0 -842150451 -12602 321
12.802 1 1 -842150451 -13706 179
12.802 1 2 -842150451 -11192 237
12.802 1 3 -842150451 -15290 204
12.802 1 4 -842150451 -10736 311
12.802 2 0 -842150451 4 24
12.802 2 1 -842150451 -13562 248
12.802 2 2 -842150451 18 218
12.802 2 3 -842150451 -11780 304
12.802 2 4 -842150451 -14744 233
12.802 3 0 -842150451 -3962 89
12.802 3 1 -842150451 -17180 187
12.802 3 2 -842150451 -9680 328
12.802 3 3 -842150451 -14978 46
12.802 3 4 -842150451 -12338 308
12.802 4 0 -842150451 4 264
12.802 4 1 -842150451 -9242 292
12.802 4 2 49700 51448 24
12.802 4 3 -842150451 -11360 297
12.802 4 4 -842150451 -16874 165
12.802 5 0 -842150451 -10754 331
12.802 5 1 -842150451 -13898 220
12.802 5 2 -842150451 -12056 330
12.802 5 3 -842150451 -15386 212
12.802 5 4 -842150451 -11420 315
12.802 6 0 -842150451 4 232
12.802 6 1 -842150451 -14258 252
12.802 6 2 -842150451 -15506 257
12.802 6 3 -842150451 -12530 321
12.802 6 4 -842150451 -14966 191
12.802 7 0 -842150451 -13898 171
12.802 7 1 -842150451 -13778 268
12.802 7 2 -842150451 -13478 313
12.802 7 3 -842150451 -17246 227
12.802 7 4 -842150451 -15332 343
12.802 8 0 -842150451 -14 223
12.802 8 1 -842150451 -13562 271
12.802 8 2 -842150451 -14276 215
12.802 8 3 -842150451 -10562 334
12.802 8 4 -842150451 -14186 172
12.802 9 0 -842150451 -9794 298
12.802 9 1 -842150451 -16316 215
12.802 9 2 -842150451 -9050 334
12.802 9 3 -842150451 -14618 240
12.802 9 4 -842150451 -10508 252
12.819 0 0 -842150451 -2 228
12.819 0 1 -842150451 -10670 314
12.819 0 2 -842150451 -13058 188
12.819 0 3 -842150451 -9698 295
12.819 0 4 -842150451 -11972 189
12.819 1 0 -842150451 -12602 321
12.819 1 1 -842150451 -13706 179
12.819 1 2 -842150451 -11186 239
12.819 1 3 -842150451 -15302 200
12.819 1 4 -842150451 -10736 312
12.819 2 0 -842150451 4 24
12.819 2 1 -842150451 -13562 247
12.819 2 2 -842150451 12 219
12.819 2 3 -842150451 -11780 308
12.819 2 4 -842150451 -14744 233
12.819 3 0 -842150451 -3962 89
12.819 3 1 -842150451 -17180 187
12.819 3 2 -842150451 -9680 328
12.819 3 3 -842150451 -14978 44
12.819 3 4 -842150451 -12338 310
12.819 4 0 -842150451 4 264
12.819 4 1 -842150451 -9242 293
12.819 4 2 49400 51142 25
12.819 4 3 -842150451 -11360 300
12.819 4 4 -842150451 -16874 165
12.819 5 0 -842150451 -10754 331
12.819 5 1 -842150451 -13898 220
12.819 5 2 -842150451 -12050 328
12.819 5 3 -842150451 -15392 212
12.819 5 4 -842150451 -11414 319
12.819 6 0 -842150451 4 232
12.819 6 1 -842150451 -14258 251
12.819 6 2 -842150451 -15506 254
12.819 6 3 -842150451 -12524 319
12.819 6 4 -842150451 -14966 191
12.819 7 0 -842150451 -13898 171
12.819 7 1 -842150451 -13778 268
12.819 7 2 -842150451 -13472 315
12.819 7 3 -842150451 -17252 229
12.819 7 4 -842150451 -15326 343
12.819 8 0 -842150451 -14 223
12.819 8 1 -842150451 -13568 272
12.819 8 2 -842150451 -14282 214
12.819 8 3 -842150451 -10556 335
12.819 8 4 -842150451 -14186 172
12.819 9 0 -842150451 -9794 298
12.819 9 1 -842150451 -16316 215
12.819 9 2 -842150451 -9050 336
12.819 9 3 -842150451 -14606 241
12.819 9 4 -842150451 -10514 248
12.835 0 0 -842150451 -2 228
12.835 0 1 -842150451 -10664 311
12.835 0 2 -842150451 -13058 189
12.835 0 3 -842150451 -9698 293
12.835 0 4 -842150451 -11972 189
12.835 1 0 -842150451 -12602 321
12.835 1 1 -842150451 -13706 179
12.835 1 2 -842150451 -11186 240
12.835 1 3 -842150451 -15296 201
12.835 1 4 -842150451 -10742 312
12.835 2 0 -842150451 4 24
12.835 2 1 -842150451 -13562 245
12.835 2 2 -842150451 12 221
12.835 2 3 -842150451 -11780 309
12.835 2 4 -842150451 -14744 233
12.835 3 0 -842150451 -3962 89
12.835 3 1 -842150451 -17180 187
12.835 3 2 -842150451 -9686 328
12.835 3 3 -842150451 -14978 44
12.835 3 4 -842150451 -12344 313
12.835 4 0 -842150451 4 264
12.835 4 1 -842150451 -9248 291
12.835 4 2 49100 50764 24
12.835 4 3 -842150451 -11354 300
12.835 4 4 -842150451 -16874 165
12.835 5 0 -842150451 -10754 331
12.835 5 1 -842150451 -13898 220
12.835 5 2 -842150451 -12050 329
12.835 5 3 -842150451 -15386 209
12.835 5 4 -842150451 -11414 317
12.835 6 0 -842150451 4 232
12.835 6 1 -842150451 -14264 251
12.835 6 2 -842150451 -15506 250
12.835 6 3 -842150451 -12524 319
12.835 6 4 -842150451 -14966 191
12.835 7 0 -842150451 -13898 171
12.835 7 1 -842150451 -13778 268
12.835 7 2 -842150451 -13472 314
12.835 7 3 -842150451 -17252 229
12.835 7 4 -842150451 -15326 344
12.835 8 0 -842150451 -14 223
12.835 8 1 -842150451 -13562 272
12.835 8 2 -842150451 -14282 219
12.835 8 3 -842150451 -10562 334
12.835 8 4 -842150451 -14186 172
12.835 9 0 -842150451 -9794 298
12.835 9 1 -842150451 -16316 215
12.835 9 2 -842150451 -9044 336
12.835 9 3 -842150451 -14606 239
12.835 9 4 -842150451 -10508 255
12.852 0 0 -842150451 -2 228
12.852 0 1 -842150451 -10664 315
12.852 0 2 -842150451 -13064 183
12.852 0 3 -842150451 -9692 294
12.852 0 4 -842150451 -11972 189
12.852 1 0 -842150451 -12602 321
12.852 1 1 -842150451 -13706 179
12.852 1 2 -842150451 -11186 242
12.852 1 3 -842150451 -15296 212
12.852 1 4 -842150451 -10736 310
12.852 2 0 -842150451 4 24
12.852 2 1 -842150451 -13562 246
12.852 2 2 -842150451 12 219
12.852 2 3 -842150451 -11780 310
12.852 2 4 -842150451 -14744 233
12.852 3 0 -842150451 -3962 89
12.852 3 1 -842150451 -17180 187
12.852 3 2 -842150451 -9680 326
12.852 3 3 -842150451 -14978 42
12.852 3 4 -842150451 -12344 310
12.852 4 0 -842150451 4 264
12.852 4 1 -842150451 -9248 290
12.852 4 2 48800 50362 24
12.852 4 3 -842150451 -11360 301
12.852 4 4 -842150451 -16874 165
12.852 5 0 -842150451 -10754 331
12.852 5 1 -842150451 -13898 220
12.852 5 2 -842150451 -12050 327
12.852 5 3 -842150451 -15392 210
12.852 5 4 -842150451 -11420 315
12.852 6 0 -842150451 4 232
12.852 6 1 -842150451 -14258 254
12.852 6 2 -842150451 -15500 255
12.852 6 3 -842150451 -12524 321
12.852 6 4 -842150451 -14966 191
12.852 7 0 -842150451 -13898 171
12.852 7 1 -842150451 -13778 268
12.852 7 2 -842150451 -13478 314
12.852 7 3 -842150451 -17246 231
12.852 7 4 -842150451 -15326 345
12.852 8 0 -842150451 -14 223
12.852 8 1 -842150451 -13568 272
12.852 8 2 -842150451 -14276 219
12.852 8 3 -842150451 -10562 336
12.852 8 4 -842150451 -14186 172
12.852 9 0 -842150451 -9794 298
12.852 9 1 -842150451 -16316 215
12.852 9 2 -842150451 -9044 332
12.852 9 3 -842150451 -14612 234
12.852 9 4 -842150451 -10508 256
12.869 0 0 -842150451 -2 228
12.869 0 1 -842150451 -10670 313
12.869 0 2 -842150451 -13064 184
12.869 0 3 -842150451 -9698 289
12.869 0 4 -842150451 -11972 189
12.869 1 0 -842150451 -12602 321
12.869 1 1 -842150451 -13706 179
12.869 1 2 -842150451 -11192 243
12.869 1 3 -842150451 -15290 205
12.869 1 4 -842150451 -10736 310
12.869 2 0 -842150451 4 24
12.869 2 1 -842150451 -13556 246
12.869 2 2 -842150451 6 222
12.869 2 3 -842150451 -11780 311
12.869 2 4 -842150451 -14744 233
12.869 3 0 -842150451 -3962 89
12.869 3 1 -842150451 -17180 187
12.869 3 2 -842150451 -9680 324
12.869 3 3 -842150451 -14984 44
12.869 3 4 -842150451 -12344 310
12.869 4 0 -842150451 4 264
12.869 4 1 -842150451 -9248 295
12.869 4 2 48500 50032 24
12.869 4 3 -842150451 -11354 302
12.869 4 4 -842150451 -16874 165
12.869 5 0 -842150451 -10754 331
12.869 5 1 -842150451 -13898 220
12.869 5 2 -842150451 -12050 327
12.869 5 3 -842150451 -15392 202
12.869 5 4 -842150451 -11420 316
12.869 6 0 -842150451 4 232
12.869 6 1 -842150451 -14258 252
12.869 6 2 -842150451 -15506 252
12.869 6 3 -842150451 -12524 318
12.869 6 4 -842150451 -14966 191
12.869 7 0 -842150451 -13898 171
12.869 7 1 -842150451 -13778 268
12.869 7 2 -842150451 -13478 314
12.869 7 3 -842150451 -17252 227
12.869 7 4 -842150451 -15332 344
12.869 8 0 -842150451 -14 223
12.869 8 1 -842150451 -13568 275
12.869 8 2 -842150451 -14276 218
12.869 8 3 -842150451 -10562 337
12.869 8 4 -842150451 -14186 172
12.869 9 0 -842150451 -9794 298
12.869 9 1 -842150451 -16316 215
12.869 9 2 -842150451 -9044 334
12.869 9 3 -842150451 -14600 235
12.869 9 4 -842150451 -10502 257
12.886 0 0 -842150451 -2 228
12.886 0 1 -842150451 -10664 313
12.886 0 2 -842150451 -13064 188
12.886 0 3 -842150451 -9692 290
12.886 0 4 -842150451 -11972 189
12.886 1 0 -842150451 -12602 321
12.886 1 1 -842150451 -13706 179
12.886 1 2 -842150451 -11186 246
12.886 1 3 -842150451 -15296 200
12.886 1 4 -842150451 -10742 310
12.886 2 0 -842150451 4 24
12.886 2 1 -842150451 -13556 249
12.886 2 2 -842150451 6 225
12.886 2 3 -842150451 -11774 309
12.886 2 4 -842150451 -14744 233
12.886 3 0 -842150451 -3962 89
12.886 3 1 -842150451 -17180 187
12.886 3 2 -842150451 -9686 321
12.886 3 3 -842150451 -14978 45
12.886 3 4 -842150451 -12344 312
12.886 4 0 -842150451 4 264
12.886 4 1 -842150451 -9248 292
12.886 4 2 48200 49618 28
12.886 4 3 -842150451 -11354 303
12.886 4 4 -842150451 -16874 165
12.886 5 0 -842150451 -10754 331
12.886 5 1 -842150451 -13898 220
12.886 5 2 -842150451 -12050 325
12.886 5 3 -842150451 -15392 201
12.886 5 4 -842150451 -11420 314
12.886 6 0 -842150451 4 232
12.886 6 1 -842150451 -14264 252
12.886 6 2 -842150451 -15506 259
12.886 6 3 -842150451 -12524 315
12.886 6 4 -842150451 -14966 191
12.886 7 0 -842150451 -13898 171
12.886 7 1 -842150451 -13778 268
12.886 7 2 -842150451 -13472 314
12.886 7 3 -842150451 -17246 228
12.886 7 4 -842150451 -15326 344
12.886 8 0 -842150451 -14 223
12.886 8 1 -842150451 -13562 274
12.886 8 2 -842150451 -14276 217
12.886 8 3 -842150451 -10556 337
12.886 8 4 -842150451 -14186 172
12.886 9 0 -842150451 -9794 298
12.886 9 1 -842150451 -16316 215
12.886 9 2 -842150451 -9050 334
12.886 9 3 -842150451 -14612 234
12.886 9 4 -842150451 -10508 257
12.902 0 0 -842150451 -2 228
12.902 0 1 -842150451 -10670 313
12.902 0 2 -842150451 -13070 187
12.902 0 3 -842150451 -9698 291
12.902 0 4 -842150451 -11972 189
12.902 1 0 -842150451 -12602 321
12.902 1 1 -842150451 -13706 179
12.902 1 2 -842150451 -11192 241
12.902 1 3 -842150451 -15296 201
12.902 1 4 -842150451 -10736 311
12.902 2 0 -842150451 4 24
12.902 2 1 -842150451 -13562 245
12.902 2 2 -842150451 6 221
12.902 2 3 -842150451 -11780 307
12.902 2 4 -842150451 -14744 233
12.902 3 0 -842150451 -3962 89
12.902 3 1 -842150451 -17180 187
12.902 3 2 -842150451 -9686 324
12.902 3 3 -842150451 -14978 46
12.902 3 4 -842150451 -12344 312
12.902 4 0 -842150451 4 264
12.902 4 1 -842150451 -9242 293
12.902 4 2 47900 49270 34
12.902 4 3 -842150451 -11360 300
12.902 4 4 -842150451 -16874 165
12.902 5 0 -842150451 -10754 331
12.902 5 1 -842150451 -13898 220
12.902 5 2 -842150451 -12050 325
12.902 5 3 -842150451 -15392 197
12.902 5 4 -842150451 -11414 316
12.902 6 0 -842150451 4 232
12.902 6 1 -842150451 -14264 253
12.902 6 2 -842150451 -15506 260
12.902 6 3 -842150451 -12524 318
12.902 6 4 -842150451 -14966 191
12.902 7 0 -842150451 -13898 171
12.902 7 1 -842150451 -13778 268
12.902 7 2 -842150451 -13472 314
12.902 7 3 -842150451 -17252 223
12.902 7 4 -842150451 -15326 341
12.902 8 0 -842150451 -14 223
12.902 8 1 -842150451 -13568 271
12.902 8 2 -842150451 -14270 216
12.902 8 3 -842150451 -10562 333
12.902 8 4 -842150451 -14186 172
12.902 9 0 -842150451 -9794 298
12.902 9 1 -842150451 -16316 215
12.902 9 2 -842150451 -9050 333
12.902 9 3 -842150451 -14618 235
12.902 9 4 -842150451 -10508 256
12.919 0 0 -842150451 -2 228
12.919 0 1 -842150451 -10664 314
12.919 0 2 -842150451 -13058 186
12.919 0 3 -842150451 -9698 295
12.919 0 4 -842150451 -11972 189
12.919 1 0 -842150451 -12602 321
12.919 1 1 -842150451 -13706 179
12.919 1 2 -842150451 -11192 232
12.919 1 3 -842150451 -15296 211
12.919 1 4 -842150451 -10736 311
12.919 2 0 -842150451 4 24
12.919 2 1 -842150451 -13556 248
12.919 2 2 -842150451 12 221
12.919 2 3 -842150451 -11780 302
12.919 2 4 -842150451 -14744 233
12.919 3 0 -842150451 -3962 89
12.919 3 1 -842150451 -17180 187
12.919 3 2 -842150451 -9686 327
12.919 3 3 -842150451 -14978 49
12.919 3 4 -842150451 -12344 311
12.919 4 0 -842150451 4 264
12.919 4 1 -842150451 -9242 294
12.919 4 2 47600 49120 36
12.919 4 3 -842150451 -11354 298
12.919 4 4 -842150451 -16874 165
12.919 5 0 -842150451 -10754 331
12.919 5 1 -842150451 -13898 220
12.919 5 2 -842150451 -12050 325
12.919 5 3 -842150451 -15392 207
12.919 5 4 -842150451 -11420 317
12.919 6 0 -842150451 4 232
12.919 6 1 -842150451 -14258 253
12.919 6 2 -842150451 -15500 259
12.919 6 3 -842150451 -12530 320
12.919 6 4 -842150451 -14966 191
12.919 7 0 -842150451 -13898 171
12.919 7 1 -842150451 -13778 268
12.919 7 2 -842150451 -13478 313
12.919 7 3 -842150451 -17246 233
12.919 7 4 -842150451 -15332 343
12.919 8 0 -842150451 -14 223
12.919 8 1 -842150451 -13562 271
12.919 8 2 -842150451 -14276 218
12.919 8 3 -842150451 -10562 332
12.919 8 4 -842150451 -14186 172
12.919 9 0 -842150451 -9794 298
12.919 9 1 -842150451 -16316 215
12.919 9 2 -842150451 -9050 333
12.919 9 3 -842150451 -14612 239
12.919 9 4 -842150451 -10508 254
12.936 0 0 -842150451 -2 228
12.936 0 1 -842150451 -10670 312
12.936 0 2 -842150451 -13064 186
12.936 0 3 -842150451 -9692 295
12.936 0 4 -842150451 -11972 189
12.936 1 0 -842150451 -12602 321
12.936 1 1 -842150451 -13706 179
12.936 1 2 -842150451 -11192 242
12.936 1 3 -842150451 -15290 206
12.936 1 4 -842150451 -10742 311
12.936 2 0 -842150451 4 24
12.936 2 1 -842150451 -13562 243
12.936 2 2 -842150451 6 223
12.936 2 3 -842150451 -11774 306
12.936 2 4 -842150451 -14744 233
12.936 3 0 -842150451 -3962 89
12.936 3 1 -842150451 -17180 187
12.936 3 2 -842150451 -9686 328
12.936 3 3 -842150451 -14984 46
12.936 3 4 -842150451 -12344 313
12.936 4 0 -842150451 4 264
12.936 4 1 -842150451 -9248 291
12.936 4 2 47300 48844 46
12.936 4 3 -842150451 -11354 299
12.936 4 4 -842150451 -16874 165
12.936 5 0 -842150451 -10754 331
12.936 5 1 -842150451 -13898 220
12.936 5 2 -842150451 -12050 328
12.936 5 3 -842150451 -15392 209
12.936 5 4 -842150451 -11414 314
12.936 6 0 -842150451 4 232
12.936 6 1 -842150451 -14258 254
12.936 6 2 -842150451 -15506 251
12.936 6 3 -842150451 -12524 318
12.936 6 4 -842150451 -14966 191
12.936 7 0 -842150451 -13898 171
12.936 7 1 -842150451 -13778 268
12.936 7 2 -842150451 -13472 313
12.936 7 3 -842150451 -17246 235
12.936 7 4 -842150451 -15326 343
12.936 8 0 -842150451 -14 223
12.936 8 1 -842150451 -13568 275
12.936 8 2 -842150451 -14276 213
12.936 8 3 -842150451 -10562 331
12.936 8 4 -842150451 -14186 172
12.936 9 0 -842150451 -9794 298
12.936 9 1 -842150451 -16316 215
12.936 9 2 -842150451 -9050 334
12.936 9 3 -842150451 -14618 237
12.936 9 4 -842150451 -10508 250
12.952 0 0 -842150451 -2 228
12.952 0 1 -842150451 -10664 312
12.952 0 2 -842150451 -13064 185
12.952 0 3 -842150451 -9692 294
12.952 0 4 -842150451 -11972 189
12.952 1 0 -842150451 -12602 321
12.952 1 1 -842150451 -13706 179
12.952 1 2 -842150451 -11192 243
12.952 1 3 -842150451 -15296 205
12.952 1 4 -842150451 -10736 311
12.952 2 0 -842150451 4 24
12.952 2 1 -842150451 -13556 246
12.952 2 2 -842150451 12 225
12.952 2 3 -842150451 -11774 308
12.952 2 4 -842150451 -14744 233
12.952 3 0 -842150451 -3962 89
12.952 3 1 -842150451 -17180 187
12.952 3 2 -842150451 -9686 326
12.952 3 3 -842150451 -14984 43
12.952 3 4 -842150451 -12344 314
12.952 4 0 -842150451 4 264
12.952 4 1 -842150451 -9248 293
12.952 4 2 47000 48514 51
12.952 4 3 -842150451 -11360 301
12.952 4 4 -842150451 -16874 165
12.952 5 0 -842150451 -10754 331
12.952 5 1 -842150451 -13898 220
12.952 5 2 -842150451 -12050 328
12.952 5 3 -842150451 -15386 225
12.952 5 4 -842150451 -11414 318
12.952 6 0 -842150451 4 232
12.952 6 1 -842150451 -14264 253
12.952 6 2 -842150451 -15506 251
12.952 6 3 -842150451 -12524 314
12.952 6 4 -842150451 -14966 191
12.952 7 0 -842150451 -13898 171
12.952 7 1 -842150451 -13778 268
12.952 7 2 -842150451 -13478 313
12.952 7 3 -842150451 -17252 229
12.952 7 4 -842150451 -15326 344
12.952 8 0 -842150451 -14 223
12.952 8 1 -842150451 -13568 272
12.952 8 2 -842150451 -14270 213
12.952 8 3 -842150451 -10556 333
12.952 8 4 -842150451 -14186 172
12.952 9 0 -842150451 -9794 298
12.952 9 1 -842150451 -16316 215
12.952 9 2 -842150451 -9044 336
12.952 9 3 -842150451 -14600 238
12.952 9 4 -842150451 -10508 243
12.968 0 0 -842150451 -2 228
12.968 0 1 -842150451 -10664 312
12.968 0 2 -842150451 -13064 185
12.968 0 3 -842150451 -9692 294
12.968 0 4 -842150451 -11972 189
12.968 1 0 -842150451 -12602 321
12.968 1 1 -842150451 -13706 179
12.968 1 2 -842150451 -11192 243
12.968 1 3 -842150451 -15296 205
12.968 1 4 -842150451 -10736 311
12.968 2 0 -842150451 4 24
12.968 2 1 -842150451 -13556 246
12.968 2 2 -842150451 12 225
12.968 2 3 -842150451 -11774 308
