time i j heightsForShapeDisplay heightsFromShapeDisplay forceFromShapeDisplay
4.817 6 4 -842150451 -14966 191
4.817 7 0 -842150451 -13898 171
4.817 7 1 -842150451 -13778 268
4.817 7 2 -842150451 -13478 313
4.817 7 3 -842150451 -17252 237
4.817 7 4 -842150451 -15332 344
4.817 8 0 -842150451 -14 223
4.817 8 1 -842150451 -13568 272
4.817 8 2 -842150451 -14264 230
4.817 8 3 -842150451 -10562 331
4.817 8 4 -842150451 -14186 172
4.817 9 0 -842150451 -9794 298
4.817 9 1 -842150451 -16316 215
4.817 9 2 -842150451 -9044 335
4.817 9 3 -842150451 -14600 232
4.817 9 4 -842150451 -10508 255
4.835 0 0 -842150451 -2 228
4.835 0 1 -842150451 -10670 312
4.835 0 2 -842150451 -13046 190
4.835 0 3 -842150451 -9692 289
4.835 0 4 -842150451 -11972 189
4.835 1 0 -842150451 -12602 321
4.835 1 1 -842150451 -13706 179
4.835 1 2 -842150451 -11186 253
4.835 1 3 -842150451 -15296 204
4.835 1 4 -842150451 -10742 311
4.835 2 0 -842150451 4 24
4.835 2 1 -842150451 -13562 248
4.835 2 2 -842150451 0 222
4.835 2 3 -842150451 -11774 307
4.835 2 4 -842150451 -14744 233
4.835 3 0 -842150451 -3962 89
4.835 3 1 -842150451 -17180 187
4.835 3 2 -842150451 -9686 328
4.835 3 3 -842150451 -14978 43
4.835 3 4 -842150451 -12338 311
4.835 4 0 -842150451 4 264
4.835 4 1 -842150451 -9248 296
4.835 4 2 50000 50008 193
4.835 4 3 -842150451 -11360 313
4.835 4 4 -842150451 -16874 165
4.835 5 0 -842150451 -10754 331
4.835 5 1 -842150451 -13898 220
4.835 5 2 -842150451 -12050 373
4.835 5 3 -842150451 -15386 213
4.835 5 4 -842150451 -11414 316
4.835 6 0 -842150451 4 232
4.835 6 1 -842150451 -14258 252
4.835 6 2 -842150451 -15500 253
4.835 6 3 -842150451 -12524 320
4.835 6 4 -842150451 -14966 191
4.835 7 0 -842150451 -13898 171
4.835 7 1 -842150451 -13778 268
4.835 7 2 -842150451 -13478 313
4.835 7 3 -842150451 -17246 236
4.835 7 4 -842150451 -15332 344
4.835 8 0 -842150451 -14 223
4.835 8 1 -842150451 -13568 271
4.835 8 2 -842150451 -14258 226
4.835 8 3 -842150451 -10556 332
4.835 8 4 -842150451 -14186 172
4.835 9 0 -842150451 -9794 298
4.835 9 1 -842150451 -16316 215
4.835 9 2 -842150451 -9050 335
4.835 9 3 -842150451 -14606 234
4.835 9 4 -842150451 -10508 255
4.851 0 0 -842150451 -2 228
4.851 0 1 -842150451 -10670 312
4.851 0 2 -842150451 -13052 188
4.851 0 3 -842150451 -9698 288
4.851 0 4 -842150451 -11972 189
4.851 1 0 -842150451 -12602 321
4.851 1 1 -842150451 -13706 179
4.851 1 2 -842150451 -11192 250
4.851 1 3 -842150451 -15296 208
4.851 1 4 -842150451 -10742 311
4.851 2 0 -842150451 4 24
4.851 2 1 -842150451 -13556 254
4.851 2 2 -842150451 6 224
4.851 2 3 -842150451 -11780 307
4.851 2 4 -842150451 -14744 233
4.851 3 0 -842150451 -3962 89
4.851 3 1 -842150451 -17180 187
4.851 3 2 -842150451 -9680 325
4.851 3 3 -842150451 -14984 43
4.851 3 4 -842150451 -12338 311
4.851 4 0 -842150451 4 264
4.851 4 1 -842150451 -9242 298
4.851 4 2 50000 50014 187
4.851 4 3 -842150451 -11360 314
4.851 4 4 -842150451 -16874 165
4.851 5 0 -842150451 -10754 331
4.851 5 1 -842150451 -13898 220
4.851 5 2 -842150451 -12050 371
4.851 5 3 -842150451 -15392 205
4.851 5 4 -842150451 -11414 316
4.851 6 0 -842150451 4 232
4.851 6 1 -842150451 -14264 250
4.851 6 2 -842150451 -15500 251
4.851 6 3 -842150451 -12530 318
4.851 6 4 -842150451 -14966 191
4.851 7 0 -842150451 -13898 171
4.851 7 1 -842150451 -13778 268
4.851 7 2 -842150451 -13478 313
4.851 7 3 -842150451 -17252 233
4.851 7 4 -842150451 -15332 344
4.851 8 0 -842150451 -14 223
4.851 8 1 -842150451 -13562 270
4.851 8 2 -842150451 -14258 224
4.851 8 3 -842150451 -10556 331
4.851 8 4 -842150451 -14186 172
4.851 9 0 -842150451 -9794 298
4.851 9 1 -842150451 -16316 215
4.851 9 2 -842150451 -9050 336
4.851 9 3 -842150451 -14606 229
4.851 9 4 -842150451 -10508 255
4.868 0 0 -842150451 -2 228
4.868 0 1 -842150451 -10670 311
4.868 0 2 -842150451 -13046 184
4.868 0 3 -842150451 -9698 289
4.868 0 4 -842150451 -11972 189
4.868 1 0 -842150451 -12602 321
4.868 1 1 -842150451 -13706 179
4.868 1 2 -842150451 -11192 257
4.868 1 3 -842150451 -15296 208
4.868 1 4 -842150451 -10742 311
4.868 2 0 -842150451 4 24
4.868 2 1 -842150451 -13562 244
4.868 2 2 -842150451 6 223
4.868 2 3 -842150451 -11774 308
4.868 2 4 -842150451 -14744 233
4.868 3 0 -842150451 -3962 89
4.868 3 1 -842150451 -17180 187
4.868 3 2 -842150451 -9680 326
4.868 3 3 -842150451 -14984 43
4.868 3 4 -842150451 -12338 311
4.868 4 0 -842150451 4 264
4.868 4 1 -842150451 -9248 297
4.868 4 2 50000 50008 186
4.868 4 3 -842150451 -11360 313
4.868 4 4 -842150451 -16874 165
4.868 5 0 -842150451 -10754 331
4.868 5 1 -842150451 -13898 220
4.868 5 2 -842150451 -12050 370
4.868 5 3 -842150451 -15392 205
4.868 5 4 -842150451 -11414 316
4.868 6 0 -842150451 4 232
4.868 6 1 -842150451 -14264 253
4.868 6 2 -842150451 -15506 254
4.868 6 3 -842150451 -12530 314
4.868 6 4 -842150451 -14966 191
4.868 7 0 -842150451 -13898 171
4.868 7 1 -842150451 -13778 268
4.868 7 2 -842150451 -13472 314
4.868 7 3 -842150451 -17252 233
4.868 7 4 -842150451 -15332 344
4.868 8 0 -842150451 -14 223
4.868 8 1 -842150451 -13568 271
4.868 8 2 -842150451 -14264 227
4.868 8 3 -842150451 -10556 331
4.868 8 4 -842150451 -14186 172
4.868 9 0 -842150451 -9794 298
4.868 9 1 -842150451 -16316 215
4.868 9 2 -842150451 -9044 336
4.868 9 3 -842150451 -14606 229
4.868 9 4 -842150451 -10508 255
4.883 0 0 -842150451 -2 228
4.883 0 1 -842150451 -10664 312
4.883 0 2 -842150451 -13046 187
4.883 0 3 -842150451 -9698 288
4.883 0 4 -842150451 -11972 189
4.883 1 0 -842150451 -12602 321
4.883 1 1 -842150451 -13706 179
4.883 1 2 -842150451 -11192 245
4.883 1 3 -842150451 -15284 208
4.883 1 4 -842150451 -10742 311
4.883 2 0 -842150451 4 24
4.883 2 1 -842150451 -13562 252
4.883 2 2 -842150451 6 219
4.883 2 3 -842150451 -11774 309
4.883 2 4 -842150451 -14744 233
4.883 3 0 -842150451 -3962 89
4.883 3 1 -842150451 -17180 187
4.883 3 2 -842150451 -9686 330
4.883 3 3 -842150451 -14984 42
4.883 3 4 -842150451 -12338 311
4.883 4 0 -842150451 4 264
4.883 4 1 -842150451 -9248 298
4.883 4 2 50000 50008 183
4.883 4 3 -842150451 -11360 315
4.883 4 4 -842150451 -16874 165
4.883 5 0 -842150451 -10754 331
4.883 5 1 -842150451 -13898 220
4.883 5 2 -842150451 -12056 370
4.883 5 3 -842150451 -15392 206
4.883 5 4 -842150451 -11414 316
4.883 6 0 -842150451 4 232
4.883 6 1 -842150451 -14258 252
4.883 6 2 -842150451 -15506 251
4.883 6 3 -842150451 -12530 320
4.883 6 4 -842150451 -14966 191
4.883 7 0 -842150451 -13898 171
4.883 7 1 -842150451 -13778 268
4.883 7 2 -842150451 -13478 313
4.883 7 3 -842150451 -17246 242
4.883 7 4 -842150451 -15332 344
4.883 8 0 -842150451 -14 223
4.883 8 1 -842150451 -13562 273
4.883 8 2 -842150451 -14258 227
4.883 8 3 -842150451 -10562 331
4.883 8 4 -842150451 -14186 172
4.883 9 0 -842150451 -9794 298
4.883 9 1 -842150451 -16316 215
4.883 9 2 -842150451 -9044 336
4.883 9 3 -842150451 -14600 231
4.883 9 4 -842150451 -10508 255
4.901 0 0 -842150451 -2 228
4.901 0 1 -842150451 -10670 311
4.901 0 2 -842150451 -13058 189
4.901 0 3 -842150451 -9692 285
4.901 0 4 -842150451 -11972 189
4.901 1 0 -842150451 -12602 321
4.901 1 1 -842150451 -13706 179
4.901 1 2 -842150451 -11192 244
4.901 1 3 -842150451 -15296 205
4.901 1 4 -842150451 -10742 311
4.901 2 0 -842150451 4 24
4.901 2 1 -842150451 -13562 252
4.901 2 2 -842150451 6 220
4.901 2 3 -842150451 -11780 310
4.901 2 4 -842150451 -14744 233
4.901 3 0 -842150451 -3962 89
4.901 3 1 -842150451 -17180 187
4.901 3 2 -842150451 -9686 328
4.901 3 3 -842150451 -14978 41
4.901 3 4 -842150451 -12338 311
4.901 4 0 -842150451 4 264
4.901 4 1 -842150451 -9242 297
4.901 4 2 50000 50014 183
4.901 4 3 -842150451 -11360 311
4.901 4 4 -842150451 -16874 165
4.901 5 0 -842150451 -10754 331
4.901 5 1 -842150451 -13898 220
4.901 5 2 -842150451 -12050 373
4.901 5 3 -842150451 -15392 194
4.901 5 4 -842150451 -11414 316
4.901 6 0 -842150451 4 232
4.901 6 1 -842150451 -14264 253
4.901 6 2 -842150451 -15500 258
4.901 6 3 -842150451 -12530 319
4.901 6 4 -842150451 -14966 191
4.901 7 0 -842150451 -13898 171
4.901 7 1 -842150451 -13778 268
4.901 7 2 -842150451 -13478 312
4.901 7 3 -842150451 -17252 239
4.901 7 4 -842150451 -15332 344
4.901 8 0 -842150451 -14 223
4.901 8 1 -842150451 -13562 274
4.901 8 2 -842150451 -14264 228
4.901 8 3 -842150451 -10556 332
4.901 8 4 -842150451 -14186 172
4.901 9 0 -842150451 -9794 298
4.901 9 1 -842150451 -16316 215
4.901 9 2 -842150451 -9044 334
4.901 9 3 -842150451 -14612 227
4.901 9 4 -842150451 -10508 255
4.917 0 0 -842150451 -2 228
4.917 0 1 -842150451 -10670 314
4.917 0 2 -842150451 -13052 184
4.917 0 3 -842150451 -9698 284
4.917 0 4 -842150451 -11972 189
4.917 1 0 -842150451 -12602 321
4.917 1 1 -842150451 -13706 179
4.917 1 2 -842150451 -11192 244
4.917 1 3 -842150451 -15290 214
4.917 1 4 -842150451 -10742 311
4.917 2 0 -842150451 4 24
4.917 2 1 -842150451 -13562 252
4.917 2 2 -842150451 6 217
4.917 2 3 -842150451 -11780 310
4.917 2 4 -842150451 -14744 233
4.917 3 0 -842150451 -3962 89
4.917 3 1 -842150451 -17180 187
4.917 3 2 -842150451 -9686 327
4.917 3 3 -842150451 -14978 43
4.917 3 4 -842150451 -12338 311
4.917 4 0 -842150451 4 264
4.917 4 1 -842150451 -9248 297
4.917 4 2 50000 50008 183
4.917 4 3 -842150451 -11360 312
4.917 4 4 -842150451 -16874 165
4.917 5 0 -842150451 -10754 331
4.917 5 1 -842150451 -13898 220
4.917 5 2 -842150451 -12050 372
4.917 5 3 -842150451 -15392 206
4.917 5 4 -842150451 -11414 316
4.917 6 0 -842150451 4 232
4.917 6 1 -842150451 -14264 253
4.917 6 2 -842150451 -15500 258
4.917 6 3 -842150451 -12530 317
4.917 6 4 -842150451 -14966 191
4.917 7 0 -842150451 -13898 171
4.917 7 1 -842150451 -13778 268
4.917 7 2 -842150451 -13478 312
4.917 7 3 -842150451 -17246 245
4.917 7 4 -842150451 -15332 344
4.917 8 0 -842150451 -14 223
4.917 8 1 -842150451 -13568 268
4.917 8 2 -842150451 -14264 226
4.917 8 3 -842150451 -10556 334
4.917 8 4 -842150451 -14186 172
4.917 9 0 -842150451 -9794 298
4.917 9 1 -842150451 -16316 215
4.917 9 2 -842150451 -9044 332
4.917 9 3 -842150451 -14606 230
4.917 9 4 -842150451 -10508 255
4.933 0 0 -842150451 -2 228
4.933 0 1 -842150451 -10670 316
4.933 0 2 -842150451 -13046 182
4.933 0 3 -842150451 -9698 285
4.933 0 4 -842150451 -11972 189
4.933 1 0 -842150451 -12602 321
4.933 1 1 -842150451 -13706 179
4.933 1 2 -842150451 -11192 237
4.933 1 3 -842150451 -15290 213
4.933 1 4 -842150451 -10742 311
4.933 2 0 -842150451 4 24
4.933 2 1 -842150451 -13556 258
4.933 2 2 -842150451 6 220
4.933 2 3 -842150451 -11780 303
4.933 2 4 -842150451 -14744 233
4.933 3 0 -842150451 -3962 89
4.933 3 1 -842150451 -17180 187
4.933 3 2 -842150451 -9686 326
4.933 3 3 -842150451 -14978 41
4.933 3 4 -842150451 -12338 311
4.933 4 0 -842150451 4 264
4.933 4 1 -842150451 -9248 295
4.933 4 2 50000 50008 180
4.933 4 3 -842150451 -11360 312
4.933 4 4 -842150451 -16874 165
4.933 5 0 -842150451 -10754 331
4.933 5 1 -842150451 -13898 220
4.933 5 2 -842150451 -12056 372
4.933 5 3 -842150451 -15392 211
4.933 5 4 -842150451 -11414 316
4.933 6 0 -842150451 4 232
4.933 6 1 -842150451 -14264 252
4.933 6 2 -842150451 -15500 262
4.933 6 3 -842150451 -12530 318
4.933 6 4 -842150451 -14966 191
4.933 7 0 -842150451 -13898 171
4.933 7 1 -842150451 -13778 268
4.933 7 2 -842150451 -13478 311
4.933 7 3 -842150451 -17252 237
4.933 7 4 -842150451 -15332 344
4.933 8 0 -842150451 -14 223
4.933 8 1 -842150451 -13568 271
4.933 8 2 -842150451 -14264 231
4.933 8 3 -842150451 -10562 335
4.933 8 4 -842150451 -14186 172
4.933 9 0 -842150451 -9794 298
4.933 9 1 -842150451 -16316 215
4.933 9 2 -842150451 -9050 334
4.933 9 3 -842150451 -14612 224
4.933 9 4 -842150451 -10508 255
4.949 0 0 -842150451 -2 228
4.949 0 1 -842150451 -10670 316
4.949 0 2 -842150451 -13046 182
4.949 0 3 -842150451 -9698 285
4.949 0 4 -842150451 -11972 189
4.949 1 0 -842150451 -12602 321
4.949 1 1 -842150451 -13706 179
4.949 1 2 -842150451 -11192 237
4.949 1 3 -842150451 -15290 213
4.949 1 4 -842150451 -10742 311
4.949 2 0 -842150451 4 24
4.949 2 1 -842150451 -13556 258
4.949 2 2 -842150451 6 220
4.949 2 3 -842150451 -11780 303
4.949 2 4 -842150451 -14744 233
4.949 3 0 -842150451 -3962 89
4.949 3 1 -842150451 -17180 187
4.949 3 2 -842150451 -9686 326
4.949 3 3 -842150451 -14978 41
4.949 3 4 -842150451 -12338 311
4.949 4 0 -842150451 4 264
4.949 4 1 -842150451 -9248 295
4.949 4 2 50000 50008 180
4.949 4 3 -842150451 -11360 312
4.949 4 4 -842150451 -16874 165
4.949 5 0 -842150451 -10754 331
4.949 5 1 -842150451 -13898 220
4.949 5 2 -842150451 -12056 372
4.949 5 3 -842150451 -15392 211
4.949 5 4 -842150451 -11414 316
4.949 6 0 -842150451 4 232
4.949 6 1 -842150451 -14264 252
4.949 6 2 -842150451 -15500 262
4.949 6 3 -842150451 -12530 318
4.949 6 4 -842150451 -14966 191
4.949 7 0 -842150451 -13898 171
4.949 7 1 -842150451 -13778 268
4.949 7 2 -842150451 -13478 311
4.949 7 3 -842150451 -17252 237
4.949 7 4 -842150451 -15332 344
4.949 8 0 -842150451 -14 223
4.949 8 1 -842150451 -13568 271
4.949 8 2 -842150451 -14264 231
4.949 8 3 -842150451 -10562 335
4.949 8 4 -842150451 -14186 172
4.949 9 0 -842150451 -9794 298
4.949 9 1 -842150451 -16316 215
4.949 9 2 -842150451 -9050 334
4.949 9 3 -842150451 -14612 224
4.949 9 4 -842150451 -10508 255
4.967 0 0 -842150451 -2 228
4.967 0 1 -842150451 -10670 312
4.967 0 2 -842150451 -13064 182
4.967 0 3 -842150451 -9692 288
4.967 0 4 -842150451 -11972 189
4.967 1 0 -842150451 -12602 321
4.967 1 1 -842150451 -13706 179
4.967 1 2 -842150451 -11186 245
4.967 1 3 -842150451 -15284 221
4.967 1 4 -842150451 -10742 311
4.967 2 0 -842150451 4 24
4.967 2 1 -842150451 -13562 251
4.967 2 2 -842150451 12 223
4.967 2 3 -842150451 -11774 306
4.967 2 4 -842150451 -14744 233
4.967 3 0 -842150451 -3962 89
4.967 3 1 -842150451 -17180 187
4.967 3 2 -842150451 -9680 324
4.967 3 3 -842150451 -14978 42
4.967 3 4 -842150451 -12338 311
4.967 4 0 -842150451 4 264
4.967 4 1 -842150451 -9248 296
4.967 4 2 50000 50008 181
4.967 4 3 -842150451 -11360 313
4.967 4 4 -842150451 -16874 165
4.967 5 0 -842150451 -10754 331
4.967 5 1 -842150451 -13898 220
4.967 5 2 -842150451 -12050 372
4.967 5 3 -842150451 -15392 218
4.967 5 4 -842150451 -11414 316
4.967 6 0 -842150451 4 232
4.967 6 1 -842150451 -14264 252
4.967 6 2 -842150451 -15506 254
4.967 6 3 -842150451 -12524 317
4.967 6 4 -842150451 -14966 191
4.967 7 0 -842150451 -13898 171
4.967 7 1 -842150451 -13778 268
4.967 7 2 -842150451 -13478 311
4.967 7 3 -842150451 -17252 238
4.967 7 4 -842150451 -15332 344
4.967 8 0 -842150451 -14 223
4.967 8 1 -842150451 -13568 272
4.967 8 2 -842150451 -14258 229
4.967 8 3 -842150451 -10562 334
4.967 8 4 -842150451 -14186 172
4.967 9 0 -842150451 -9794 298
4.967 9 1 -842150451 -16316 215
4.967 9 2 -842150451 -9044 335
4.967 9 3 -842150451 -14618 233
4.967 9 4 -842150451 -10508 255
4.984 0 0 -842150451 -2 228
4.984 0 1 -842150451 -10670 312
4.984 0 2 -842150451 -13058 178
4.984 0 3 -842150451 -9698 290
4.984 0 4 -842150451 -11972 189
4.984 1 0 -842150451 -12602 321
4.984 1 1 -842150451 -13706 179
4.984 1 2 -842150451 -11192 244
4.984 1 3 -842150451 -15284 221
4.984 1 4 -842150451 -10742 311
4.984 2 0 -842150451 4 24
4.984 2 1 -842150451 -13562 248
4.984 2 2 -842150451 12 223
4.984 2 3 -842150451 -11780 305
4.984 2 4 -842150451 -14744 233
4.984 3 0 -842150451 -3962 89
4.984 3 1 -842150451 -17180 187
4.984 3 2 -842150451 -9680 328
4.984 3 3 -842150451 -14978 42
4.984 3 4 -842150451 -12338 311
4.984 4 0 -842150451 4 264
4.984 4 1 -842150451 -9242 299
4.984 4 2 50000 50008 188
4.984 4 3 -842150451 -11360 315
4.984 4 4 -842150451 -16874 165
4.984 5 0 -842150451 -10754 331
4.984 5 1 -842150451 -13898 220
4.984 5 2 -842150451 -12050 369
4.984 5 3 -842150451 -15392 218
4.984 5 4 -842150451 -11414 316
4.984 6 0 -842150451 4 232
4.984 6 1 -842150451 -14264 249
4.984 6 2 -842150451 -15506 257
4.984 6 3 -842150451 -12530 314
4.984 6 4 -842150451 -14966 191
4.984 7 0 -842150451 -13898 171
4.984 7 1 -842150451 -13778 268
4.984 7 2 -842150451 -13472 312
4.984 7 3 -842150451 -17252 238
4.984 7 4 -842150451 -15332 344
4.984 8 0 -842150451 -14 223
4.984 8 1 -842150451 -13562 273
4.984 8 2 -842150451 -14258 230
4.984 8 3 -842150451 -10556 335
4.984 8 4 -842150451 -14186 172
4.984 9 0 -842150451 -9794 298
4.984 9 1 -842150451 -16316 215
4.984 9 2 -842150451 -9044 334
4.984 9 3 -842150451 -14618 233
4.984 9 4 -842150451 -10508 255
5 0 0 -842150451 -2 228
5 0 1 -842150451 -10670 312
5 0 2 -842150451 -13052 189
5 0 3 -842150451 -9698 290
5 0 4 -842150451 -11972 189
5 1 0 -842150451 -12602 321
5 1 1 -842150451 -13706 179
5 1 2 -842150451 -11192 242
5 1 3 -842150451 -15290 219
5 1 4 -842150451 -10742 311
5 2 0 -842150451 4 24
5 2 1 -842150451 -13562 247
5 2 2 -842150451 6 224
5 2 3 -842150451 -11780 306
5 2 4 -842150451 -14744 233
5 3 0 -842150451 -3962 89
5 3 1 -842150451 -17180 187
5 3 2 -842150451 -9686 329
5 3 3 -842150451 -14984 42
5 3 4 -842150451 -12338 311
5 4 0 -842150451 4 264
5 4 1 -842150451 -9248 298
5 4 2 50000 50014 187
5 4 3 -842150451 -11360 314
5 4 4 -842150451 -16874 165
5 5 0 -842150451 -10754 331
5 5 1 -842150451 -13898 220
5 5 2 -842150451 -12056 370
5 5 3 -842150451 -15386 214
5 5 4 -842150451 -11414 316
5 6 0 -842150451 4 232
5 6 1 -842150451 -14258 252
5 6 2 -842150451 -15506 253
5 6 3 -842150451 -12524 320
5 6 4 -842150451 -14966 191
5 7 0 -842150451 -13898 171
5 7 1 -842150451 -13778 268
5 7 2 -842150451 -13478 313
5 7 3 -842150451 -17252 234
5 7 4 -842150451 -15332 344
5 8 0 -842150451 -14 223
5 8 1 -842150451 -13568 271
5 8 2 -842150451 -14258 229
5 8 3 -842150451 -10556 332
5 8 4 -842150451 -14186 172
5 9 0 -842150451 -9794 298
5 9 1 -842150451 -16316 215
5 9 2 -842150451 -9050 334
5 9 3 -842150451 -14618 232
5 9 4 -842150451 -10508 255
5.017 0 0 -842150451 -2 228
5.017 0 1 -842150451 -10670 310
5.017 0 2 -842150451 -13052 182
5.017 0 3 -842150451 -9692 292
5.017 0 4 -842150451 -11972 189
5.017 1 0 -842150451 -12602 321
5.017 1 1 -842150451 -13706 179
5.017 1 2 -842150451 -11192 249
5.017 1 3 -842150451 -15296 216
5.017 1 4 -842150451 -10742 311
5.017 2 0 -842150451 4 24
5.017 2 1 -842150451 -13556 251
5.017 2 2 -842150451 12 223
5.017 2 3 -842150451 -11780 305
5.017 2 4 -842150451 -14744 233
5.017 3 0 -842150451 -3962 89
5.017 3 1 -842150451 -17180 187
5.017 3 2 -842150451 -9686 329
5.017 3 3 -842150451 -14978 40
5.017 3 4 -842150451 -12338 311
5.017 4 0 -842150451 4 264
5.017 4 1 -842150451 -9248 298
5.017 4 2 50000 50008 189
5.017 4 3 -842150451 -11354 314
5.017 4 4 -842150451 -16874 165
5.017 5 0 -842150451 -10754 331
5.017 5 1 -842150451 -13898 220
5.017 5 2 -842150451 -12050 372
5.017 5 3 -842150451 -15386 202
5.017 5 4 -842150451 -11414 316
5.017 6 0 -842150451 4 232
5.017 6 1 -842150451 -14264 258
5.017 6 2 -842150451 -15506 249
5.017 6 3 -842150451 -12530 317
5.017 6 4 -842150451 -14966 191
5.017 7 0 -842150451 -13898 171
5.017 7 1 -842150451 -13778 268
5.017 7 2 -842150451 -13478 313
5.017 7 3 -842150451 -17246 229
5.017 7 4 -842150451 -15332 344
5.017 8 0 -842150451 -14 223
5.017 8 1 -842150451 -13568 273
5.017 8 2 -842150451 -14258 230
5.017 8 3 -842150451 -10562 331
5.017 8 4 -842150451 -14186 172
5.017 9 0 -842150451 -9794 298
5.017 9 1 -842150451 -16316 215
5.017 9 2 -842150451 -9050 332
5.017 9 3 -842150451 -14606 234
5.017 9 4 -842150451 -10508 255
5.034 0 0 -842150451 -2 228
5.034 0 1 -842150451 -10670 310
5.034 0 2 -842150451 -13046 183
5.034 0 3 -842150451 -9692 293
5.034 0 4 -842150451 -11972 189
5.034 1 0 -842150451 -12602 321
5.034 1 1 -842150451 -13706 179
5.034 1 2 -842150451 -11186 241
5.034 1 3 -842150451 -15296 216
5.034 1 4 -842150451 -10742 311
5.034 2 0 -842150451 4 24
5.034 2 1 -842150451 -13562 247
5.034 2 2 -842150451 6 222
5.034 2 3 -842150451 -11774 307
5.034 2 4 -842150451 -14744 233
5.034 3 0 -842150451 -3962 89
5.034 3 1 -842150451 -17180 187
5.034 3 2 -842150451 -9680 329
5.034 3 3 -842150451 -14978 40
5.034 3 4 -842150451 -12338 311
5.034 4 0 -842150451 4 264
5.034 4 1 -842150451 -9248 297
5.034 4 2 50000 50008 191
5.034 4 3 -842150451 -11360 313
5.034 4 4 -842150451 -16874 165
5.034 5 0 -842150451 -10754 331
5.034 5 1 -842150451 -13898 220
5.034 5 2 -842150451 -12050 371
5.034 5 3 -842150451 -15386 202
5.034 5 4 -842150451 -11414 316
5.034 6 0 -842150451 4 232
5.034 6 1 -842150451 -14264 258
5.034 6 2 -842150451 -15506 259
5.034 6 3 -842150451 -12524 320
5.034 6 4 -842150451 -14966 191
5.034 7 0 -842150451 -13898 171
5.034 7 1 -842150451 -13778 268
5.034 7 2 -842150451 -13478 313
5.034 7 3 -842150451 -17246 229
5.034 7 4 -842150451 -15332 344
5.034 8 0 -842150451 -14 223
5.034 8 1 -842150451 -13568 276
5.034 8 2 -842150451 -14258 230
5.034 8 3 -842150451 -10556 330
5.034 8 4 -842150451 -14186 172
5.034 9 0 -842150451 -9794 298
5.034 9 1 -842150451 -16316 215
5.034 9 2 -842150451 -9044 334
5.034 9 3 -842150451 -14606 234
5.034 9 4 -842150451 -10508 255
5.05 0 0 -842150451 -2 228
5.05 0 1 -842150451 -10670 311
5.05 0 2 -842150451 -13058 187
5.05 0 3 -842150451 -9698 291
5.05 0 4 -842150451 -11972 189
5.05 1 0 -842150451 -12602 321
5.05 1 1 -842150451 -13706 179
5.05 1 2 -842150451 -11192 244
5.05 1 3 -842150451 -15296 214
5.05 1 4 -842150451 -10742 311
5.05 2 0 -842150451 4 24
5.05 2 1 -842150451 -13562 251
5.05 2 2 -842150451 6 222
5.05 2 3 -842150451 -11780 306
5.05 2 4 -842150451 -14744 233
5.05 3 0 -842150451 -3962 89
5.05 3 1 -842150451 -17180 187
5.05 3 2 -842150451 -9680 328
5.05 3 3 -842150451 -14978 41
5.05 3 4 -842150451 -12338 311
5.05 4 0 -842150451 4 264
5.05 4 1 -842150451 -9248 294
5.05 4 2 50000 50008 195
5.05 4 3 -842150451 -11354 312
5.05 4 4 -842150451 -16874 165
5.05 5 0 -842150451 -10754 331
5.05 5 1 -842150451 -13898 220
5.05 5 2 -842150451 -12050 368
5.05 5 3 -842150451 -15392 205
5.05 5 4 -842150451 -11414 316
5.05 6 0 -842150451 4 232
5.05 6 1 -842150451 -14258 258
5.05 6 2 -842150451 -15500 255
5.05 6 3 -842150451 -12530 320
5.05 6 4 -842150451 -14966 191
5.05 7 0 -842150451 -13898 171
5.05 7 1 -842150451 -13778 268
5.05 7 2 -842150451 -13478 312
5.05 7 3 -842150451 -17252 235
5.05 7 4 -842150451 -15332 344
5.05 8 0 -842150451 -14 223
5.05 8 1 -842150451 -13568 275
5.05 8 2 -842150451 -14264 229
5.05 8 3 -842150451 -10556 331
5.05 8 4 -842150451 -14186 172
5.05 9 0 -842150451 -9794 298
5.05 9 1 -842150451 -16316 215
5.05 9 2 -842150451 -9044 334
5.05 9 3 -842150451 -14612 229
5.05 9 4 -842150451 -10508 255
5.067 0 0 -842150451 -2 228
5.067 0 1 -842150451 -10670 311
5.067 0 2 -842150451 -13046 189
5.067 0 3 -842150451 -9698 291
5.067 0 4 -842150451 -11972 189
5.067 1 0 -842150451 -12602 321
5.067 1 1 -842150451 -13706 179
5.067 1 2 -842150451 -11192 244
5.067 1 3 -842150451 -15296 206
5.067 1 4 -842150451 -10742 311
5.067 2 0 -842150451 4 24
5.067 2 1 -842150451 -13562 255
5.067 2 2 -842150451 6 223
5.067 2 3 -842150451 -11774 308
5.067 2 4 -842150451 -14744 233
5.067 3 0 -842150451 -3962 89
5.067 3 1 -842150451 -17180 187
5.067 3 2 -842150451 -9680 328
5.067 3 3 -842150451 -14978 39
5.067 3 4 -842150451 -12338 311
5.067 4 0 -842150451 4 264
5.067 4 1 -842150451 -9248 295
5.067 4 2 50000 50014 184
5.067 4 3 -842150451 -11360 312
5.067 4 4 -842150451 -16874 165
5.067 5 0 -842150451 -10754 331
5.067 5 1 -842150451 -13898 220
5.067 5 2 -842150451 -12050 371
5.067 5 3 -842150451 -15392 211
5.067 5 4 -842150451 -11414 316
5.067 6 0 -842150451 4 232
5.067 6 1 -842150451 -14264 257
5.067 6 2 -842150451 -15506 255
5.067 6 3 -842150451 -12524 320
